espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,90.0,90.0,0.0
0.101,0.3,2.34,0.0,88.85,88.61,0.0
0.232,0.32,3.65,0.0,88.82,88.42,0.0
0.43,0.27,4.64,0.0,88.68,87.39,0.0
0.63,0.31,5.31,0.0,88.46,85.71,0.0
0.83,0.38,5.8,0.0,88.27,85.78,0.0
1.081,0.42,6.29,0.0,87.95,86.1,0.0
1.281,0.55,6.45,0.0,87.74,86.55,0.0
1.481,0.66,6.69,0.0,87.61,87.58,0.0
1.68,0.74,6.81,0.0,87.38,88.78,0.0
1.881,0.78,6.88,0.0,87.24,89.91,0.0
2.079,0.78,6.97,0.0,87.05,90.89,0.0
2.329,0.76,6.95,0.0,87.0,91.55,0.0
2.53,0.8,7.06,0.0,86.97,92.05,0.0
2.729,0.83,7.03,0.0,86.95,92.28,0.0
2.929,0.83,7.07,0.0,86.92,92.57,0.0
3.129,0.86,7.04,0.0,86.89,92.57,0.0
3.33,0.92,7.03,0.0,86.98,92.38,0.0
3.58,0.96,7.02,0.0,87.02,92.21,0.0
3.78,1.04,7.03,0.0,87.21,92.14,0.0
3.98,1.13,7.0,0.0,87.31,92.28,0.0
4.18,1.18,6.98,0.0,87.48,91.91,0.0
4.381,1.27,6.98,0.0,87.72,91.85,0.0
4.58,1.36,6.95,0.0,87.91,91.85,0.0
4.83,1.5,6.93,0.0,88.1,91.78,0.0
5.03,1.65,6.96,0.0,88.31,91.62,0.0
5.299,1.83,6.95,0.05,88.42,91.62,0.01
5.43,2.16,6.66,0.2,88.63,91.52,0.03
5.63,2.28,5.9,0.47,88.84,91.36,0.11
5.833,2.13,4.98,0.57,89.01,91.42,0.23
6.084,1.98,4.09,0.85,89.23,91.26,0.39
6.284,1.78,3.2,0.96,89.34,91.12,0.58
6.481,1.59,2.62,1.01,89.47,91.03,0.68
6.683,1.53,2.07,1.1,89.61,90.96,1.01
6.881,1.41,1.61,1.14,89.74,90.86,1.23
7.081,1.31,1.25,1.27,89.84,90.83,1.48
7.329,1.23,0.98,1.2,89.93,90.89,1.73
7.53,1.16,0.76,1.23,90.08,90.89,1.97
7.779,1.11,0.59,1.2,90.16,90.96,2.22
7.929,1.06,0.46,1.23,90.16,90.77,2.45
8.129,1.02,0.36,1.16,90.16,90.73,2.7
8.332,0.97,0.28,1.19,90.28,90.8,2.94
8.58,0.93,0.22,1.12,90.34,90.86,3.17
8.78,0.91,0.17,1.06,90.32,90.8,3.39
9.08,0.87,0.13,1.04,90.34,90.8,3.71
9.179,0.84,0.1,1.04,90.42,90.7,3.81
9.383,0.82,0.08,1.04,90.37,90.67,4.01
9.58,0.79,0.06,0.95,90.39,90.67,4.2
9.83,0.77,0.05,1.01,90.38,90.73,4.39
10.03,0.74,0.04,0.96,90.34,90.7,4.59
10.231,0.72,0.03,0.96,90.38,90.77,4.78
10.433,0.7,0.02,0.91,90.38,90.6,4.97
10.631,0.68,0.02,0.82,90.45,90.7,5.14
