espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,87.0,87.0,0.0
0.025,0.14,2.04,0.0,85.95,85.45,0.0
0.227,0.11,1.84,0.0,85.91,85.45,0.0
0.431,0.12,1.46,0.0,85.78,84.88,0.0
0.632,0.16,1.14,0.0,85.72,83.79,0.0
0.834,0.15,0.89,0.0,85.55,83.76,0.0
1.024,0.08,0.69,0.0,85.35,84.05,0.0
1.223,0.08,0.54,0.0,85.22,84.33,0.0
1.524,0.09,0.42,0.0,85.05,84.75,0.0
1.673,0.09,0.32,0.0,84.79,85.33,0.0
1.873,0.09,0.25,0.0,84.7,85.87,0.0
2.075,0.08,0.2,0.0,84.63,86.26,0.0
2.275,0.07,0.15,0.0,84.52,86.84,0.0
2.525,0.07,0.12,0.0,84.4,87.42,0.0
2.726,0.08,0.09,0.0,84.33,87.9,0.0
2.926,0.09,0.07,0.0,84.26,88.42,0.0
3.125,0.09,0.06,0.0,84.19,89.13,0.0
3.327,0.09,0.04,0.0,84.26,89.62,0.0
3.525,0.09,0.03,0.0,84.22,90.14,0.0
3.725,0.06,0.03,0.0,84.16,90.37,0.0
3.98,0.07,0.02,0.0,84.26,90.54,0.0
4.175,0.06,0.02,0.0,84.19,90.77,0.0
4.375,0.05,0.01,0.0,84.21,90.96,0.0
4.578,0.05,0.01,0.0,84.22,91.09,0.0
4.775,0.05,0.01,0.0,84.26,91.42,0.0
4.975,0.04,0.13,0.0,84.34,91.59,0.0
5.229,0.03,0.13,0.0,84.28,91.49,0.0
5.431,0.08,0.1,0.0,84.28,91.32,0.0
5.682,0.11,0.08,0.0,84.33,91.39,0.0
5.835,0.08,0.06,0.0,84.38,91.59,0.0
6.084,0.07,0.05,0.0,84.33,91.75,0.0
6.225,0.05,0.04,0.0,84.31,91.82,0.0
6.525,0.05,0.03,0.0,84.36,92.11,0.0
6.674,0.05,0.02,0.0,84.41,92.21,0.0
6.975,0.05,0.02,0.0,84.42,92.38,0.0
7.079,0.03,0.01,0.0,84.45,92.25,0.0
7.275,0.04,0.01,0.0,84.4,92.51,0.0
7.475,0.04,0.01,0.0,84.44,92.71,0.0
7.776,0.04,0.01,0.0,84.54,92.87,0.0
7.926,0.05,0.01,0.0,84.55,93.07,0.0
8.126,0.05,0.0,0.0,84.54,92.87,0.0
8.325,0.03,0.0,0.0,84.54,92.61,0.0
8.525,0.02,0.0,0.0,84.61,92.08,0.0
8.726,0.02,0.0,0.0,84.62,91.68,0.0
8.976,0.01,0.0,0.0,84.63,91.22,0.0
9.181,0.01,0.0,0.0,84.68,90.96,0.0
9.381,0.0,0.0,0.0,84.64,90.6,0.0
9.581,0.0,0.0,0.0,84.61,90.24,0.0
9.781,0.0,0.0,0.0,84.67,90.01,0.0
9.976,0.0,0.0,0.0,84.7,89.79,0.0
10.235,0.0,0.0,0.0,84.69,89.62,0.0
10.427,0.0,0.0,0.0,84.75,89.27,0.0
10.624,0.0,0.0,0.0,84.7,89.13,0.0
10.831,0.0,0.0,0.0,84.7,89.0,0.0
11.024,0.0,0.0,0.0,84.75,89.07,0.0
11.224,0.0,0.0,0.0,84.78,88.84,0.0
11.474,0.0,0.0,0.0,84.88,88.74,0.0
11.676,0.0,0.0,0.0,84.83,88.74,0.0
11.875,0.0,0.0,0.0,84.82,88.61,0.0
12.075,0.0,0.0,0.0,84.85,88.45,0.0
12.275,0.0,0.0,0.0,84.85,88.32,0.0
12.475,0.0,0.0,0.0,84.81,88.39,0.0
12.776,0.0,0.0,0.0,84.79,88.23,0.0
12.925,0.0,0.0,0.0,84.85,88.19,0.0
13.125,0.0,0.0,0.0,84.79,88.26,0.0
13.326,0.0,0.32,0.0,84.78,87.96,0.0
13.529,0.03,0.88,0.0,84.77,88.0,0.0
13.784,0.04,1.38,0.0,84.8,87.9,0.0
13.985,0.02,2.01,0.0,84.83,88.0,0.0
14.184,0.02,2.48,0.0,84.8,87.84,0.0
14.431,0.04,2.86,0.0,84.83,87.87,0.0
14.576,0.06,3.18,0.0,84.79,87.87,0.0
14.778,0.06,3.49,0.0,84.75,88.03,0.0
14.974,0.04,3.61,0.0,84.77,88.13,0.0
15.224,0.02,3.69,0.0,84.86,88.16,0.0
15.477,0.03,3.78,0.0,84.85,88.13,0.0
15.625,0.02,3.82,0.0,84.83,87.71,0.0
