espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,90.0,90.0,0.0
0.159,0.24,2.15,0.0,88.5,88.65,0.0
0.217,0.19,3.47,0.0,88.49,88.55,0.0
0.385,0.22,4.56,0.0,88.42,87.26,0.0
0.586,0.28,5.27,0.0,88.3,85.81,0.0
0.788,0.29,5.75,0.0,88.25,85.84,0.0
0.986,0.29,6.14,0.0,88.23,86.07,0.0
1.186,0.33,6.44,0.0,88.15,86.2,0.0
1.437,0.48,6.59,0.0,88.06,86.64,0.0
1.688,0.61,6.72,0.0,87.94,87.52,0.0
1.835,0.67,6.84,0.0,87.85,88.52,0.0
2.035,0.75,6.9,0.0,87.78,89.55,0.0
2.235,0.79,6.98,0.0,87.76,90.41,0.0
2.435,0.83,6.97,0.0,87.62,91.06,0.0
2.688,0.87,6.97,0.0,87.57,91.52,0.0
2.935,0.94,7.0,0.0,87.51,91.78,0.0
3.085,1.03,7.02,0.0,87.46,91.95,0.0
3.286,1.08,7.0,0.0,87.37,92.05,0.0
3.486,1.2,6.96,0.0,87.45,91.98,0.0
3.686,1.33,6.98,0.0,87.49,91.82,0.0
3.937,1.51,6.92,0.0,87.5,91.72,0.0
4.236,1.7,6.95,0.0,87.56,91.78,0.0
4.38,1.9,6.91,0.0,87.64,91.72,0.0
4.537,2.06,6.26,0.0,87.77,91.59,0.0
4.736,1.94,5.42,0.0,87.88,91.49,0.0
4.936,1.77,4.49,0.0,87.97,91.36,0.0
5.186,1.61,3.53,0.0,88.14,91.16,0.0
5.386,1.46,2.89,0.0,88.22,91.26,0.0
5.588,1.43,2.27,0.0,88.37,91.09,0.0
5.789,1.34,1.77,0.0,88.53,90.99,0.0
5.995,1.29,1.49,0.0,88.73,90.86,0.0
6.187,1.28,1.17,0.0,88.88,90.93,0.0
6.441,1.24,0.91,0.0,88.91,90.73,0.0
6.638,1.21,0.71,0.0,89.05,90.7,0.0
6.842,1.18,0.55,0.0,89.19,90.77,0.0
7.035,1.16,0.43,0.0,89.27,90.57,0.0
7.238,1.13,0.33,0.0,89.29,90.63,0.0
7.485,1.1,0.26,0.0,89.4,90.6,0.0
7.685,1.09,0.2,0.05,89.49,90.67,0.01
7.885,1.07,0.16,0.05,89.51,90.6,0.01
8.085,1.06,0.12,0.05,89.57,90.67,0.01
8.286,1.05,0.09,0.05,89.61,90.5,0.01
8.486,1.04,0.07,0.15,89.58,90.6,0.02
8.686,1.02,0.06,0.23,89.59,90.47,0.06
8.936,1.01,0.04,0.16,89.61,90.41,0.1
9.136,1.0,0.03,0.19,89.58,90.41,0.14
9.336,0.99,0.03,0.17,89.56,90.41,0.18
9.539,0.99,0.02,0.1,89.55,90.5,0.21
9.736,0.98,0.02,0.19,89.61,90.37,0.24
9.936,0.97,0.01,0.22,89.57,90.37,0.28
10.186,0.96,0.01,0.25,89.46,90.44,0.33
10.388,0.95,0.01,0.18,89.47,90.31,0.37
10.637,0.94,0.01,0.16,89.51,90.31,0.41
10.837,0.94,0.0,0.14,89.47,90.31,0.43
10.986,0.93,0.0,0.13,89.41,90.21,0.45
11.186,0.92,0.0,0.12,89.41,90.31,0.47
11.44,0.92,0.0,0.16,89.45,90.31,0.51
11.635,0.91,0.0,0.13,89.35,90.24,0.54
11.885,0.91,0.0,0.22,89.34,90.24,0.59
12.036,0.9,0.0,0.21,89.35,90.27,0.61
12.236,0.9,0.0,0.18,89.34,90.24,0.65
12.435,0.89,0.0,0.16,89.24,90.27,0.69
12.686,0.89,0.0,0.2,89.21,90.27,0.73
12.886,0.89,0.0,0.17,89.2,90.37,0.77
13.086,0.88,0.0,0.15,89.27,90.18,0.81
13.286,0.88,0.0,0.14,89.22,90.21,0.83
13.488,0.87,0.0,0.13,89.16,90.21,0.85
13.688,0.87,0.0,0.12,89.18,90.24,0.87
13.936,0.87,0.0,0.21,89.15,90.11,0.9
14.135,0.86,0.0,0.19,89.1,90.18,0.94
14.337,0.86,0.0,0.22,89.03,90.18,0.98
14.536,0.86,0.0,0.2,89.05,90.31,1.02
14.739,0.85,0.0,0.18,89.06,89.98,1.06
14.936,0.85,0.0,0.16,89.09,90.08,1.1
15.186,0.85,0.0,0.14,89.05,90.05,1.12
15.386,0.84,0.0,0.14,89.01,90.08,1.14
15.586,0.84,0.0,0.12,88.96,90.08,1.16
15.786,0.84,0.0,0.12,88.99,90.18,1.18
15.986,0.84,0.0,0.15,88.97,90.18,1.21
16.185,0.84,0.0,0.14,88.95,90.05,1.23
16.437,0.83,0.0,0.18,88.93,90.01,1.26
16.636,0.83,0.0,0.21,88.94,89.98,1.3
16.838,0.84,0.0,0.19,88.9,90.01,1.34
17.037,0.85,0.0,0.18,88.9,90.05,1.36
17.235,0.84,0.0,0.15,88.88,90.11,1.42
17.435,0.84,0.0,0.13,88.85,90.08,1.44
17.685,0.84,0.0,0.12,88.89,89.91,1.46
17.886,0.84,0.0,0.12,88.94,89.95,1.48
18.086,0.83,0.0,0.11,88.86,89.98,1.5
18.286,0.83,0.0,0.09,88.81,90.05,1.52
18.486,0.84,0.0,0.08,88.78,89.88,1.54
18.689,0.85,0.0,0.08,88.81,89.91,1.56
18.937,0.84,0.0,0.06,88.79,89.88,1.59
19.136,0.84,0.0,0.1,88.82,89.85,1.6
19.338,0.84,0.0,0.14,88.84,89.85,1.63
19.586,0.83,0.0,0.13,88.82,89.95,1.66
19.735,0.83,0.0,0.12,88.8,89.95,1.67
19.936,0.83,0.0,0.11,88.72,89.88,1.69
20.187,0.83,0.0,0.1,88.71,89.85,1.72
20.436,0.83,0.0,0.09,88.71,89.95,1.73
20.585,0.83,0.0,0.08,88.76,89.85,1.75
20.886,0.83,0.0,0.12,88.69,89.88,1.78
20.986,0.82,0.0,0.11,88.71,89.82,1.79
21.186,0.82,0.0,0.1,88.7,89.79,1.81
21.437,0.82,0.0,0.08,88.64,89.85,1.84
21.639,0.82,0.0,0.08,88.61,89.88,1.85
21.836,0.82,0.0,0.12,88.61,89.82,1.87
22.053,0.82,0.0,0.16,88.68,89.82,1.91
22.235,0.82,0.0,0.14,88.64,89.82,1.93
22.435,0.82,0.0,0.13,88.61,89.85,1.95
22.685,0.81,0.0,0.12,88.62,89.75,1.98
22.885,0.81,0.0,0.11,88.63,89.66,1.99
23.086,0.81,0.0,0.1,88.55,89.66,2.01
23.436,0.81,0.0,0.09,88.57,89.69,2.03
23.507,0.81,0.0,0.08,88.57,89.69,2.05
23.686,0.81,0.0,0.07,88.53,89.69,2.07
23.936,0.81,0.0,0.06,88.5,89.62,2.1
24.136,0.81,0.0,0.05,88.54,89.66,2.1
24.335,0.8,0.0,0.1,88.52,89.52,2.12
24.537,0.8,0.0,0.09,88.46,89.55,2.14
24.736,0.8,0.0,0.08,88.53,89.55,2.16
24.937,0.8,0.0,0.06,88.45,89.55,2.18
25.186,0.8,0.0,0.05,88.41,89.55,2.21
25.386,0.8,0.0,0.05,88.47,89.55,2.21
25.586,0.8,0.0,0.1,88.43,89.55,2.22
25.786,0.8,0.0,0.04,88.41,89.59,2.22
25.986,0.8,0.0,0.09,88.36,89.69,2.24
26.186,0.79,0.0,0.07,88.31,89.55,2.26
26.436,0.79,0.0,0.06,88.36,89.59,2.29
26.636,0.79,0.0,0.06,88.34,89.62,2.3
26.839,0.79,0.0,0.05,88.41,89.46,2.3
27.035,0.79,0.0,0.1,88.36,89.59,2.32
27.289,0.79,0.0,0.08,88.27,89.49,2.35
27.472,0.79,0.0,0.07,88.24,89.49,2.36
27.685,0.79,0.0,0.06,88.31,89.52,2.39
27.885,0.79,0.0,0.05,88.29,89.36,2.4
28.085,0.78,0.0,0.05,88.24,89.36,2.4
28.285,0.78,0.0,0.05,88.27,89.33,2.4
28.536,0.78,0.0,0.05,88.23,89.3,2.4
28.685,0.78,0.0,0.05,88.15,89.33,2.4
28.936,0.78,0.0,0.05,88.19,89.33,2.4
29.136,0.78,0.0,0.05,88.18,89.3,2.4
29.336,0.78,0.0,0.05,88.14,89.2,2.4
29.535,0.77,0.0,0.05,88.19,89.3,2.4
29.838,0.77,0.0,0.14,88.19,89.23,2.43
29.935,0.77,0.0,0.13,88.11,89.33,2.45
30.186,0.77,0.0,0.12,88.07,89.27,2.48
30.386,0.77,0.0,0.1,88.11,89.33,2.5
30.586,0.77,0.0,0.1,88.1,89.04,2.51
30.786,0.77,0.0,0.09,88.13,89.23,2.53
30.986,0.77,0.0,0.08,88.15,89.2,2.55
31.185,0.77,0.0,0.07,88.02,89.07,2.57
31.436,0.77,0.0,0.06,87.93,89.2,2.6
31.637,0.76,0.0,0.05,87.96,89.07,2.6
31.835,0.76,0.0,0.05,87.98,89.07,2.6
32.035,0.76,0.0,0.1,88.04,89.0,2.62
32.235,0.76,0.0,0.09,88.0,89.1,2.64
32.436,0.76,0.0,0.07,87.87,89.07,2.66
32.686,0.76,0.0,0.06,87.9,89.04,2.69
32.886,0.76,0.0,0.05,87.89,89.07,2.71
33.086,0.76,0.0,0.05,87.91,88.94,2.71
33.285,0.76,0.0,0.05,87.9,88.97,2.71
33.486,0.76,0.0,0.05,87.89,89.04,2.71
33.686,0.76,0.0,0.05,87.89,88.84,2.71
