espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,87.0,87.0,0.0
0.025,0.01,2.04,0.0,86.24,85.71,0.0
0.178,0.01,2.29,0.0,86.11,85.39,0.0
0.378,0.01,2.39,0.0,85.97,84.02,0.0
0.577,0.03,2.42,0.0,85.89,83.47,0.0
0.777,0.01,2.61,0.0,85.68,83.7,0.0
0.977,0.02,2.72,0.0,85.54,84.14,0.0
1.227,0.03,2.89,0.0,85.36,84.56,0.0
1.427,0.01,3.22,0.0,85.26,84.97,0.0
1.627,0.02,3.48,0.0,85.12,85.29,0.0
1.776,0.03,3.64,0.0,85.03,85.65,0.0
1.975,0.03,3.93,0.0,84.87,86.16,0.0
2.176,0.04,4.21,0.0,84.79,86.45,0.0
2.476,0.04,4.5,0.0,84.76,86.68,0.0
2.677,0.04,4.83,0.0,84.66,87.13,0.0
2.876,0.05,4.96,0.0,84.63,87.42,0.0
3.077,0.07,4.87,0.0,84.58,87.74,0.0
3.28,0.06,4.4,0.0,84.63,87.9,0.0
3.478,0.06,3.8,0.0,84.63,87.87,0.0
3.727,0.09,3.06,0.0,84.64,87.9,0.0
3.928,0.09,2.55,0.0,84.69,87.77,0.0
4.128,0.11,2.0,0.0,84.77,87.8,0.0
4.327,0.14,1.55,0.0,84.82,87.84,0.0
4.528,0.13,1.21,0.0,84.93,87.96,0.0
4.727,0.12,0.94,0.0,84.95,88.03,0.0
4.926,0.13,0.73,0.0,85.04,88.13,0.0
5.177,0.17,0.57,0.0,85.14,88.19,0.0
5.38,0.14,0.56,0.0,85.26,88.26,0.0
5.577,0.14,0.47,0.0,85.32,88.32,0.0
5.777,0.15,0.37,0.0,85.45,88.19,0.0
5.977,0.16,0.29,0.0,85.52,88.39,0.0
6.177,0.15,0.22,0.0,85.58,88.45,0.0
6.426,0.14,0.17,0.0,85.73,88.45,0.0
6.629,0.14,0.13,0.0,85.81,88.42,0.0
6.827,0.13,0.1,0.0,85.86,88.48,0.0
7.033,0.12,0.08,0.0,85.9,88.48,0.0
7.226,0.11,0.06,0.0,86.02,88.65,0.0
7.43,0.09,0.05,0.0,86.07,88.55,0.0
7.677,0.1,0.04,0.0,86.15,88.52,0.0
7.877,0.11,0.03,0.0,86.13,88.52,0.0
8.077,0.11,0.02,0.0,86.21,88.42,0.0
8.276,0.1,0.02,0.0,86.29,88.39,0.0
8.477,0.09,0.01,0.0,86.19,88.1,0.0
8.678,0.08,0.01,0.0,86.27,88.0,0.0
8.878,0.07,0.01,0.0,86.18,88.19,0.0
9.077,0.07,0.01,0.0,86.24,88.03,0.0
9.275,0.08,0.01,0.0,86.27,88.0,0.0
