espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,90.0,90.0,0.0
0.043,0.35,2.26,0.0,89.74,89.59,0.0
0.21,0.34,3.46,0.0,89.66,89.79,0.0
0.438,0.31,4.18,0.0,89.55,89.27,0.0
0.615,0.42,4.66,0.0,89.38,86.8,0.0
0.844,0.45,5.07,0.0,89.14,86.16,0.0
1.066,0.45,5.38,0.0,88.89,86.16,0.0
1.249,0.5,5.56,0.0,88.66,86.48,0.0
1.475,0.55,5.73,0.0,88.47,86.87,0.0
1.698,0.56,5.81,0.0,88.32,87.48,0.0
1.876,0.55,5.93,0.0,88.16,88.16,0.0
2.104,0.62,5.9,0.0,88.01,88.74,0.0
2.282,0.71,5.95,0.0,87.81,89.39,0.0
2.508,0.74,5.95,0.0,87.69,90.31,0.0
2.734,0.8,6.03,0.0,87.6,90.96,0.0
3.005,0.83,5.97,0.0,87.45,91.62,0.0
3.136,0.83,6.02,0.0,87.35,92.11,0.0
3.362,0.89,5.98,0.0,87.27,92.41,0.0
3.541,0.9,5.98,0.0,87.32,92.74,0.0
3.766,0.94,5.98,0.0,87.28,92.91,0.0
3.991,1.01,5.98,0.0,87.29,92.97,0.0
4.17,1.06,6.02,0.0,87.39,92.87,0.0
4.396,1.13,6.04,0.0,87.51,92.87,0.0
4.576,1.21,5.96,0.0,87.59,92.8,0.0
4.801,1.32,6.0,0.0,87.71,92.51,0.0
5.029,1.47,6.05,0.0,87.91,92.31,0.0
5.205,1.57,6.0,0.0,88.05,92.28,0.0
5.431,1.66,5.95,0.0,88.15,91.91,0.0
5.612,1.79,5.97,0.0,88.38,91.78,0.0
5.839,1.92,5.95,0.0,88.58,91.55,0.0
6.064,2.11,5.63,0.0,88.7,91.49,0.0
6.242,2.08,4.89,0.0,88.87,91.32,0.0
6.467,1.9,4.1,0.0,89.05,91.06,0.0
6.697,1.76,3.38,0.0,89.18,91.09,0.0
6.87,1.65,2.66,0.0,89.29,90.99,0.0
7.1,1.51,2.07,0.0,89.44,90.99,0.0
7.323,1.42,1.61,0.0,89.52,91.03,0.0
7.507,1.37,1.35,0.0,89.57,90.83,0.0
7.727,1.38,1.11,0.0,89.7,90.83,0.0
7.905,1.36,0.87,0.0,89.72,90.7,0.0
8.135,1.33,0.68,0.0,89.75,90.77,0.0
8.359,1.29,0.53,0.0,89.89,90.7,0.0
8.536,1.26,0.41,0.0,89.83,90.73,0.0
8.764,1.24,0.32,0.0,89.83,90.7,0.0
8.986,1.22,0.25,0.0,89.94,90.63,0.0
9.168,1.2,0.19,0.0,89.94,90.54,0.0
9.396,1.18,0.15,0.0,89.91,90.54,0.0
9.57,1.16,0.12,0.0,89.96,90.6,0.0
9.797,1.15,0.09,0.05,89.94,90.57,0.01
10.024,1.14,0.07,0.05,89.86,90.67,0.01
10.2,1.13,0.05,0.05,89.8,90.54,0.01
10.428,1.12,0.04,0.05,89.84,90.5,0.01
10.656,1.1,0.03,0.05,89.86,90.44,0.01
10.836,1.09,0.03,0.05,89.76,90.41,0.01
11.06,1.08,0.02,0.05,89.77,90.41,0.01
11.328,1.08,0.02,0.14,89.74,90.5,0.03
11.46,1.07,0.01,0.19,89.72,90.31,0.05
11.69,1.06,0.01,0.17,89.64,90.37,0.09
11.958,1.05,0.01,0.16,89.66,90.27,0.11
12.093,1.05,0.01,0.14,89.64,90.44,0.13
12.318,1.04,0.0,0.13,89.58,90.41,0.16
12.513,1.03,0.0,0.12,89.58,90.37,0.17
12.723,1.03,0.0,0.11,89.51,90.31,0.2
12.908,1.02,0.0,0.1,89.5,90.34,0.21
13.127,1.02,0.0,0.14,89.5,90.37,0.23
13.356,1.02,0.0,0.22,89.38,90.34,0.29
13.532,1.01,0.0,0.22,89.43,90.21,0.29
13.766,1.01,0.0,0.19,89.4,90.24,0.34
13.982,1.0,0.0,0.19,89.33,90.27,0.34
14.163,1.0,0.0,0.22,89.33,90.14,0.38
14.388,0.99,0.0,0.16,89.37,90.31,0.5
14.616,0.99,0.0,0.15,89.32,90.21,0.52
14.796,0.98,0.0,0.13,89.23,90.21,0.54
15.03,0.98,0.0,0.12,89.24,90.08,0.57
15.195,0.98,0.0,0.17,89.24,90.27,0.59
15.424,0.98,0.0,0.14,89.14,90.08,0.63
15.649,0.97,0.0,0.13,89.14,89.95,0.64
15.827,0.97,0.0,0.13,89.12,89.98,0.65
16.063,0.97,0.0,0.26,89.1,90.08,0.71
16.323,0.96,0.0,0.2,89.03,90.11,0.73
16.456,0.96,0.0,0.2,89.07,90.01,0.73
16.683,0.96,0.0,0.14,89.09,90.11,0.82
16.862,0.95,0.0,0.14,89.0,90.05,0.83
17.097,0.95,0.0,0.13,88.99,90.05,0.86
17.316,0.95,0.0,0.12,88.97,90.01,0.87
17.494,0.95,0.0,0.11,89.04,89.88,0.89
17.716,0.94,0.0,0.09,88.99,89.91,0.92
17.943,0.94,0.0,0.09,88.91,89.85,0.93
18.12,0.94,0.0,0.13,88.93,89.91,0.96
18.349,0.94,0.0,0.12,88.92,89.75,0.97
18.575,0.93,0.0,0.14,88.92,89.82,1.02
18.755,0.93,0.0,0.13,88.87,89.75,1.04
18.978,0.93,0.0,0.13,88.86,89.82,1.04
19.157,0.93,0.0,0.12,88.87,89.85,1.07
19.384,0.93,0.0,0.11,88.81,89.85,1.09
19.654,0.93,0.0,0.14,88.79,89.82,1.12
19.785,0.92,0.0,0.13,88.79,89.88,1.15
20.015,0.92,0.0,0.12,88.82,89.66,1.16
20.236,0.92,0.0,0.11,88.84,89.75,1.19
20.419,0.92,0.0,0.1,88.81,89.69,1.21
20.64,0.92,0.0,0.1,88.76,89.79,1.21
20.916,0.91,0.0,0.08,88.75,89.69,1.25
21.052,0.91,0.0,0.08,88.75,89.75,1.25
21.273,0.91,0.0,0.06,88.66,89.62,1.29
21.454,0.91,0.0,0.06,88.72,89.55,1.29
21.678,0.91,0.0,0.14,88.77,89.55,1.32
21.904,0.91,0.0,0.13,88.67,89.69,1.35
22.082,0.9,0.0,0.12,88.59,89.55,1.36
22.306,0.9,0.0,0.12,88.62,89.62,1.38
22.486,0.9,0.0,0.1,88.6,89.62,1.41
22.714,0.9,0.0,0.1,88.56,89.55,1.42
22.937,0.9,0.0,0.08,88.57,89.46,1.45
23.116,0.9,0.0,0.07,88.65,89.52,1.47
23.344,0.9,0.0,0.06,88.57,89.49,1.48
23.575,0.9,0.0,0.1,88.51,89.33,1.51
23.748,0.91,0.0,0.09,88.48,89.43,1.52
23.974,0.92,0.0,0.08,88.51,89.43,1.54
24.154,0.92,0.0,0.07,88.56,89.49,1.57
24.378,0.92,0.0,0.07,88.5,89.33,1.58
