espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,91.0,91.0,0.0
0.066,0.1,2.3,0.0,89.42,88.84,0.0
0.165,0.07,3.7,0.0,89.44,88.78,0.0
0.364,0.02,4.65,0.0,89.27,87.96,0.0
0.615,0.1,5.34,0.0,89.04,86.68,0.0
0.814,0.15,5.85,0.0,88.83,86.87,0.0
1.015,0.17,6.26,0.0,88.5,87.39,0.0
1.213,0.23,6.47,0.0,88.34,87.8,0.0
1.415,0.37,6.7,0.0,88.11,88.52,0.0
1.615,0.48,6.79,0.0,87.94,89.59,0.0
1.865,0.48,6.85,0.0,87.71,90.5,0.0
2.065,0.55,6.93,0.0,87.57,91.39,0.0
2.265,0.59,6.99,0.0,87.47,92.14,0.0
2.465,0.61,7.01,0.0,87.36,92.74,0.0
2.665,0.64,7.0,0.0,87.29,92.97,0.0
2.866,0.69,7.05,0.0,87.32,93.2,0.0
3.116,0.72,7.03,0.0,87.26,93.34,0.0
3.315,0.78,7.04,0.0,87.29,93.27,0.0
3.515,0.88,7.02,0.0,87.46,93.24,0.0
3.715,0.96,7.0,0.0,87.66,93.27,0.0
3.916,1.02,7.0,0.0,87.71,93.17,0.0
4.115,1.11,7.03,0.0,87.88,92.91,0.0
4.366,1.26,6.99,0.0,88.09,92.94,0.0
4.616,1.41,6.96,0.0,88.27,92.77,0.0
4.764,1.65,6.94,0.0,88.5,92.61,0.0
5.003,1.89,6.94,0.0,88.74,92.54,0.0
5.166,2.16,6.67,0.0,88.94,92.54,0.0
5.368,2.29,5.96,0.0,89.21,92.48,0.0
5.615,2.16,4.96,0.0,89.37,92.48,0.0
5.914,2.04,4.14,0.0,89.51,92.44,0.0
6.013,1.9,3.24,0.0,89.7,92.38,0.0
6.216,1.78,2.66,0.0,89.9,92.34,0.0
6.415,1.72,2.08,0.0,89.99,92.25,0.0
6.617,1.6,1.62,0.1,90.09,92.25,0.02
6.815,1.53,1.26,0.19,90.18,92.14,0.04
7.065,1.47,0.98,0.31,90.31,91.98,0.12
7.265,1.42,0.76,0.33,90.43,92.14,0.18
7.466,1.38,0.59,0.35,90.46,92.08,0.24
7.665,1.34,0.46,0.41,90.51,92.05,0.32
7.865,1.3,0.36,0.39,90.65,92.11,0.36
8.072,1.28,0.42,0.48,90.72,91.98,0.49
8.315,1.31,0.35,0.48,90.62,92.05,0.59
8.516,1.26,0.27,0.47,90.68,91.88,0.7
8.719,1.24,0.21,0.43,90.8,91.85,0.78
8.916,1.2,0.17,0.54,90.73,91.91,0.88
9.113,1.18,0.13,0.51,90.75,91.78,0.93
9.315,1.16,0.1,0.44,90.74,91.75,1.07
9.565,1.14,0.08,0.4,90.72,91.68,1.15
9.765,1.11,0.06,0.46,90.68,91.82,1.24
9.964,1.09,0.05,0.46,90.65,91.72,1.33
10.165,1.07,0.04,0.42,90.66,91.72,1.41
10.365,1.05,0.03,0.44,90.7,91.82,1.45
10.565,1.03,0.02,0.38,90.64,91.78,1.57
10.815,1.01,0.02,0.34,90.59,91.59,1.64
11.014,1.0,0.01,0.41,90.59,91.75,1.72
11.214,0.98,0.01,0.38,90.6,91.55,1.79
11.417,0.97,0.01,0.43,90.53,91.62,1.88
11.62,0.95,0.01,0.39,90.48,91.52,1.96
11.813,0.94,0.0,0.35,90.49,91.62,2.04
12.066,0.92,0.0,0.31,90.43,91.52,2.1
12.315,0.91,0.0,0.36,90.37,91.55,2.21
12.464,0.9,0.0,0.34,90.36,91.45,2.24
12.666,0.89,0.0,0.36,90.4,91.55,2.31
12.867,0.88,0.0,0.33,90.29,91.42,2.37
