espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,89.0,89.0,0.0
0.043,0.12,2.02,0.0,87.18,86.32,0.0
0.21,0.13,3.15,0.0,87.15,86.1,0.0
0.438,0.07,3.95,0.0,87.06,85.58,0.0
0.615,0.12,4.5,0.0,86.88,84.18,0.0
0.844,0.14,4.97,0.0,86.74,84.11,0.0
1.066,0.16,5.29,0.0,86.49,84.75,0.0
1.249,0.2,5.45,0.0,86.29,85.33,0.0
1.475,0.24,5.71,0.0,86.15,85.94,0.0
1.698,0.3,5.81,0.0,86.0,86.71,0.0
1.876,0.35,5.88,0.0,85.92,87.55,0.0
2.104,0.4,5.95,0.0,85.81,88.39,0.0
2.282,0.43,5.99,0.0,85.73,89.23,0.0
2.508,0.44,5.99,0.0,85.65,89.91,0.0
2.734,0.45,6.02,0.0,85.7,90.47,0.0
3.005,0.51,6.07,0.0,85.69,90.8,0.0
3.136,0.54,6.04,0.0,85.82,91.22,0.0
3.362,0.54,6.07,0.0,85.78,91.32,0.0
3.541,0.59,6.03,0.0,85.84,91.36,0.0
3.766,0.64,6.05,0.0,85.99,91.32,0.0
3.991,0.7,6.01,0.0,86.08,91.26,0.0
4.17,0.76,6.02,0.0,86.15,91.36,0.0
4.396,0.82,5.98,0.0,86.35,91.16,0.0
4.576,0.9,5.94,0.0,86.57,91.22,0.0
4.801,0.95,5.96,0.0,86.72,91.03,0.0
5.029,1.03,5.98,0.0,86.81,91.16,0.0
5.205,1.14,6.01,0.0,86.93,90.96,0.0
5.431,1.25,5.95,0.0,87.22,90.96,0.0
5.612,1.37,5.94,0.0,87.38,90.96,0.0
5.839,1.57,5.93,0.0,87.51,90.86,0.0
6.064,1.77,5.9,0.0,87.67,90.67,0.0
6.242,1.97,5.94,0.0,87.81,90.73,0.0
6.467,2.22,5.72,0.0,87.96,90.73,0.0
6.697,2.37,5.11,0.0,88.06,90.67,0.0
6.87,2.26,4.3,0.15,88.16,90.54,0.02
7.1,2.13,3.51,0.24,88.28,90.63,0.05
