espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,89.0,89.0,0.0
0.044,0.01,2.0,0.0,87.89,87.73,0.0
0.294,0.04,1.9,0.0,87.84,87.57,0.0
0.442,0.04,1.71,0.0,87.86,86.33,0.0
0.642,0.08,1.38,0.0,87.66,85.68,0.0
0.842,0.04,1.34,0.0,87.46,85.94,0.0
1.093,0.01,1.28,0.0,87.29,86.33,0.0
1.292,0.11,1.02,0.0,87.04,87.21,0.0
1.492,0.06,0.8,0.0,86.9,88.22,0.0
1.693,0.0,1.12,0.0,86.67,88.98,0.0
1.894,0.01,1.56,0.0,86.51,89.24,0.0
2.092,0.07,1.56,0.0,86.38,89.47,0.0
2.292,0.12,1.39,0.0,86.3,89.97,0.0
2.544,0.0,1.98,0.0,86.24,90.34,0.0
2.742,0.01,2.87,0.0,86.07,90.3,0.0
2.945,0.03,3.47,0.0,86.02,90.37,0.0
3.142,0.04,3.64,0.0,86.1,90.47,0.0
3.344,0.07,3.33,0.0,86.01,90.8,0.0
3.542,0.06,2.93,0.0,85.89,90.8,0.0
3.794,0.01,2.45,0.0,85.95,90.4,0.0
3.993,0.02,2.07,0.0,85.92,90.17,0.0
4.195,0.0,1.65,0.0,85.97,90.24,0.0
4.393,0.02,1.28,0.0,85.98,90.14,0.0
4.592,0.06,1.0,0.0,86.04,90.47,0.0
4.844,0.04,0.78,0.0,86.06,90.94,0.0
5.042,0.01,0.6,0.0,86.11,91.3,0.0
5.243,0.05,0.47,0.0,86.14,91.67,0.0
5.443,0.07,0.37,0.0,86.22,92.34,0.0
5.642,0.08,0.28,0.0,86.25,92.95,0.0
5.896,0.07,0.22,0.0,86.31,93.36,0.0
6.093,0.05,0.17,0.0,86.42,94.0,0.0
6.293,0.05,0.13,0.0,86.48,94.59,0.0
6.492,0.05,0.1,0.0,86.59,95.2,0.0
6.693,0.06,0.08,0.0,86.61,95.48,0.0
6.892,0.05,0.06,0.0,86.75,95.76,0.0
7.144,0.06,0.05,0.0,86.81,96.21,0.0
7.342,0.05,0.04,0.0,86.89,96.41,0.0
7.545,0.05,0.03,0.0,86.96,96.63,0.0
7.742,0.07,0.02,0.0,87.07,97.01,0.0
7.942,0.08,0.02,0.0,87.12,97.18,0.0
8.142,0.07,0.01,0.0,87.29,97.39,0.0
8.342,0.05,0.01,0.0,87.26,97.57,0.0
8.596,0.04,0.01,0.0,87.34,97.82,0.0
8.792,0.04,0.01,0.0,87.41,97.71,0.0
8.997,0.03,0.01,0.0,87.48,97.61,0.0
9.195,0.01,0.0,0.0,87.54,97.46,0.0
9.393,0.01,0.0,0.0,87.68,97.61,0.0
9.592,0.02,0.0,0.0,87.65,97.61,0.0
9.844,0.02,0.0,0.0,87.71,97.64,0.0
10.042,0.02,0.0,0.0,87.74,97.78,0.0
10.243,0.02,0.0,0.0,87.81,97.75,0.0
10.442,0.03,0.0,0.0,87.82,97.89,0.0
10.646,0.03,0.0,0.0,87.82,98.13,0.0
10.842,0.04,0.0,0.0,87.94,98.31,0.0
11.093,0.04,0.0,0.0,87.87,98.56,0.0
11.294,0.01,0.0,0.0,87.89,98.31,0.0
11.493,0.0,0.0,0.0,87.85,97.61,0.0
11.692,0.0,0.0,0.0,87.93,96.83,0.0
11.893,0.0,0.0,0.0,88.03,96.28,0.0
12.093,0.0,0.0,0.0,87.93,95.82,0.0
12.342,0.0,0.0,0.0,88.02,95.41,0.0
12.543,0.0,0.0,0.0,88.0,94.96,0.0
12.742,0.0,0.0,0.0,88.01,94.52,0.0
12.942,0.0,0.0,0.0,88.03,94.28,0.0
13.142,0.0,0.2,0.0,88.02,93.77,0.0
13.342,0.0,0.61,0.0,88.04,93.5,0.0
13.592,0.0,1.18,0.0,87.99,93.19,0.0
13.792,0.0,1.78,0.0,87.98,93.09,0.0
13.993,0.0,2.23,0.0,88.03,92.85,0.0
14.192,0.01,2.68,0.0,87.98,92.65,0.0
