espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,90.0,90.0,0.0
0.031,0.28,2.0,0.0,88.56,88.13,0.0
0.213,0.27,2.76,0.0,88.51,88.13,0.0
0.437,0.23,3.71,0.0,88.41,88.03,0.0
0.62,0.27,4.37,0.0,88.28,86.9,0.0
0.89,0.31,4.84,0.0,88.06,85.78,0.0
1.072,0.32,5.21,0.0,87.86,86.03,0.0
1.25,0.34,5.42,0.0,87.64,86.36,0.0
1.474,0.36,5.63,0.0,87.46,86.71,0.0
1.697,0.41,5.73,0.0,87.3,87.39,0.0
1.877,0.52,5.81,0.0,87.08,88.29,0.0
2.106,0.58,5.92,0.0,86.93,89.2,0.0
2.28,0.59,6.0,0.0,86.84,90.21,0.0
2.51,0.64,6.07,0.0,86.73,90.96,0.0
2.733,0.65,6.01,0.0,86.67,91.72,0.0
2.912,0.66,6.03,0.0,86.63,92.14,0.0
3.136,0.69,6.09,0.0,86.63,92.51,0.0
3.366,0.72,6.04,0.0,86.58,92.87,0.0
3.59,0.76,6.05,0.0,86.6,93.07,0.0
3.768,0.78,6.04,0.0,86.6,93.04,0.0
3.949,0.83,6.02,0.0,86.68,92.97,0.0
4.171,0.88,5.98,0.0,86.85,92.91,0.0
4.399,0.95,5.97,0.0,87.02,92.94,0.0
4.575,1.03,5.99,0.0,87.2,92.84,0.0
4.803,1.11,5.95,0.0,87.39,92.61,0.0
5.036,1.24,5.94,0.0,87.58,92.68,0.0
5.208,1.39,5.97,0.0,87.82,92.61,0.0
5.43,1.5,5.92,0.0,88.0,92.51,0.0
5.658,1.68,5.91,0.0,88.27,92.34,0.0
5.885,1.9,5.87,0.0,88.47,92.21,0.0
6.07,2.06,5.47,0.0,88.66,92.08,0.0
6.291,1.91,4.71,0.0,88.86,91.91,0.0
6.47,1.75,3.97,0.0,89.1,91.91,0.0
6.738,1.61,3.12,0.0,89.2,91.82,0.0
6.966,1.47,2.61,0.0,89.38,91.75,0.0
7.098,1.47,2.13,0.0,89.5,91.65,0.0
7.321,1.38,1.66,0.0,89.72,91.68,0.0
7.502,1.3,1.3,0.0,89.78,91.59,0.0
7.727,1.25,1.01,0.1,89.91,91.42,0.01
7.906,1.21,0.78,0.14,89.97,91.39,0.03
8.132,1.18,0.61,0.08,90.03,91.42,0.05
8.355,1.15,0.47,0.16,90.19,91.32,0.1
8.537,1.11,0.37,0.15,90.14,91.32,0.12
8.807,1.09,0.29,0.32,90.22,91.39,0.2
8.988,1.07,0.22,0.25,90.36,91.22,0.23
9.166,1.05,0.17,0.27,90.31,91.29,0.29
9.53,1.02,0.14,0.28,90.29,91.26,0.38
9.603,1.0,0.1,0.31,90.32,91.22,0.41
9.795,0.99,0.08,0.3,90.31,91.12,0.44
10.021,0.97,0.06,0.21,90.36,91.19,0.5
10.206,0.96,0.05,0.33,90.3,91.09,0.57
10.426,0.94,0.04,0.37,90.27,91.22,0.61
10.651,0.93,0.03,0.36,90.24,91.12,0.73
10.831,0.91,0.02,0.36,90.3,91.03,0.73
11.056,0.9,0.02,0.38,90.23,91.12,0.89
11.235,0.89,0.01,0.33,90.26,91.06,0.96
11.462,0.88,0.01,0.32,90.2,90.99,0.99
11.686,0.87,0.01,0.37,90.13,91.09,1.1
11.872,0.86,0.01,0.38,90.09,91.06,1.18
12.139,0.85,0.01,0.33,90.06,91.09,1.28
12.366,0.85,0.0,0.36,90.07,91.06,1.32
12.499,0.84,0.0,0.39,90.06,90.96,1.36
12.725,0.83,0.0,0.33,90.03,90.93,1.46
12.947,0.82,0.0,0.36,90.03,90.99,1.53
13.131,0.81,0.0,0.34,89.97,90.96,1.56
13.353,0.81,0.0,0.4,89.92,90.93,1.64
13.53,0.8,0.0,0.34,89.98,90.89,1.75
13.758,0.79,0.0,0.31,89.95,90.77,1.81
13.986,0.79,0.0,0.28,89.86,90.83,1.87
14.163,0.78,0.0,0.31,89.87,90.77,1.9
14.39,0.77,0.0,0.22,89.88,90.89,1.97
14.658,0.77,0.0,0.29,89.75,90.73,2.05
14.841,0.76,0.0,0.35,89.75,90.83,2.13
15.019,0.76,0.0,0.29,89.79,90.8,2.16
15.195,0.75,0.0,0.27,89.76,90.7,2.19
15.422,0.75,0.0,0.23,89.72,90.86,2.26
15.651,0.74,0.0,0.21,89.67,90.77,2.3
15.919,0.74,0.0,0.3,89.61,90.8,2.33
16.052,0.73,0.0,0.27,89.68,90.7,2.39
16.276,0.73,0.0,0.27,89.71,90.83,2.39
16.455,0.72,0.0,0.31,89.62,90.73,2.51
16.682,0.72,0.0,0.28,89.58,90.7,2.57
16.861,0.72,0.0,0.26,89.61,90.67,2.6
17.087,0.71,0.0,0.24,89.59,90.7,2.64
17.311,0.71,0.0,0.21,89.58,90.6,2.7
17.536,0.7,0.0,0.19,89.56,90.57,2.74
17.718,0.7,0.0,0.17,89.52,90.57,2.78
17.986,0.7,0.0,0.24,89.53,90.63,2.84
18.12,0.69,0.0,0.23,89.5,90.7,2.86
18.347,0.69,0.0,0.25,89.48,90.63,2.92
18.57,0.69,0.0,0.22,89.49,90.5,2.98
18.752,0.68,0.0,0.26,89.43,90.6,3.01
18.978,0.68,0.0,0.19,89.46,90.63,3.03
19.155,0.68,0.0,0.17,89.44,90.67,3.09
19.38,0.67,0.0,0.17,89.42,90.57,3.09
19.605,0.67,0.0,0.13,89.44,90.47,3.15
19.786,0.67,0.0,0.12,89.42,90.54,3.16
20.011,0.67,0.0,0.16,89.38,90.47,3.2
20.235,0.66,0.0,0.19,89.35,90.54,3.24
20.416,0.66,0.0,0.19,89.33,90.41,3.24
20.686,0.65,0.0,0.14,89.35,90.47,3.32
20.82,0.65,0.0,0.14,89.32,90.6,3.33
21.046,0.65,0.0,0.14,89.31,90.47,3.33
21.269,0.65,0.0,0.11,89.29,90.6,3.38
21.458,0.65,0.0,0.21,89.23,90.5,3.4
21.675,0.64,0.0,0.2,89.25,90.5,3.42
21.901,0.64,0.0,0.17,89.2,90.41,3.48
22.081,0.64,0.0,0.15,89.2,90.47,3.51
22.306,0.63,0.0,0.14,89.2,90.47,3.54
22.486,0.63,0.0,0.18,89.22,90.37,3.56
22.711,0.63,0.0,0.22,89.13,90.41,3.58
22.938,0.63,0.0,0.19,89.08,90.41,3.64
23.119,0.62,0.0,0.17,89.18,90.41,3.68
23.386,0.62,0.0,0.15,89.15,90.31,3.72
23.615,0.62,0.0,0.14,89.13,90.44,3.74
23.747,0.62,0.0,0.13,89.16,90.27,3.76
23.971,0.62,0.0,0.16,89.12,90.34,3.79
24.197,0.61,0.0,0.1,89.09,90.34,3.81
24.376,0.61,0.0,0.1,89.08,90.31,3.82
24.601,0.61,0.0,0.18,89.05,90.27,3.86
24.871,0.61,0.0,0.15,89.09,90.24,3.92
25.005,0.61,0.0,0.14,89.08,90.24,3.94
25.232,0.61,0.0,0.18,89.06,90.27,3.96
25.411,0.6,0.0,0.17,88.97,90.18,3.98
25.639,0.6,0.0,0.14,88.93,90.27,4.02
25.866,0.6,0.0,0.13,88.99,90.24,4.04
26.181,0.6,0.0,0.17,88.97,90.31,4.09
26.269,0.59,0.0,0.16,88.99,90.14,4.11
26.445,0.59,0.0,0.14,89.01,90.01,4.13
26.67,0.59,0.0,0.13,88.98,90.18,4.15
26.895,0.59,0.0,0.12,88.9,90.18,4.17
27.076,0.59,0.0,0.12,88.86,90.14,4.17
27.301,0.58,0.0,0.1,88.85,90.08,4.22
27.527,0.58,0.0,0.1,88.84,90.08,4.22
27.708,0.58,0.0,0.12,88.85,89.98,4.27
27.933,0.58,0.0,0.17,88.9,90.18,4.29
28.111,0.58,0.0,0.16,88.87,90.08,4.31
28.336,0.58,0.0,0.19,88.79,90.01,4.35
28.561,0.57,0.0,0.16,88.78,90.01,4.39
28.79,0.57,0.0,0.14,88.8,90.11,4.43
28.967,0.57,0.0,0.14,88.79,89.98,4.44
29.238,0.57,0.0,0.13,88.81,89.95,4.46
29.376,0.57,0.0,0.11,88.81,89.88,4.48
29.599,0.57,0.0,0.11,88.75,90.01,4.5
29.775,0.56,0.0,0.1,88.73,89.95,4.51
30.001,0.56,0.0,0.09,88.78,89.88,4.53
30.228,0.56,0.0,0.08,88.74,89.88,4.56
30.404,0.56,0.0,0.06,88.75,89.91,4.58
30.631,0.56,0.0,0.06,88.74,89.95,4.6
30.855,0.56,0.0,0.09,88.65,89.91,4.63
31.036,0.55,0.0,0.08,88.59,89.79,4.64
31.261,0.55,0.0,0.13,88.64,89.91,4.66
31.486,0.55,0.0,0.11,88.6,89.88,4.69
31.668,0.55,0.0,0.1,88.62,89.85,4.7
31.936,0.55,0.0,0.09,88.64,89.72,4.73
32.07,0.54,0.0,0.08,88.57,89.66,4.74
32.296,0.54,0.0,0.08,88.49,89.79,4.76
32.522,0.54,0.0,0.07,88.55,89.82,4.77
32.701,0.54,0.0,0.05,88.57,89.79,4.8
32.93,0.54,0.0,0.05,88.51,89.69,4.8
33.151,0.54,0.0,0.1,88.55,89.69,4.81
33.332,0.54,0.0,0.09,88.48,89.75,4.83
33.555,0.53,0.0,0.07,88.42,89.75,4.86
33.735,0.53,0.0,0.07,88.46,89.66,4.87
33.961,0.53,0.0,0.06,88.43,89.52,4.89
34.188,0.53,0.0,0.1,88.46,89.75,4.92
34.368,0.53,0.0,0.14,88.48,89.62,4.93
34.637,0.53,0.0,0.13,88.42,89.69,4.96
34.819,0.52,0.0,0.12,88.34,89.55,4.97
34.995,0.52,0.0,0.11,88.4,89.59,4.99
35.22,0.52,0.0,0.09,88.39,89.62,5.02
35.4,0.52,0.0,0.09,88.33,89.66,5.03
35.626,0.52,0.0,0.08,88.29,89.43,5.05
35.851,0.52,0.0,0.07,88.36,89.43,5.07
36.033,0.53,0.14,0.07,88.39,89.43,5.07
36.256,0.59,0.44,0.05,88.27,89.46,5.11
36.481,0.69,0.79,0.04,88.24,89.13,5.11
36.66,0.79,1.22,0.09,88.22,88.84,5.13
36.886,0.9,1.79,0.08,88.23,88.0,5.15
37.111,1.02,2.34,0.07,88.26,87.29,5.17
37.336,1.18,2.86,0.06,88.25,86.52,5.2
37.515,1.36,3.13,0.05,88.26,86.1,5.21
37.695,1.55,3.19,0.05,88.25,85.91,5.21
37.921,1.68,3.17,0.08,88.24,86.16,5.25
38.147,1.73,3.01,0.08,88.22,86.52,5.26
38.325,1.78,2.82,0.07,88.31,86.68,5.27
38.552,1.77,2.55,0.21,88.36,87.16,5.31
38.776,1.77,2.24,0.14,88.36,87.52,5.33
39.006,1.76,2.06,0.26,88.35,87.74,5.41
39.18,1.76,1.92,0.3,88.35,88.16,5.44
39.366,1.77,1.88,0.37,88.36,88.13,5.51
39.586,1.77,1.88,0.43,88.28,88.45,5.59
39.811,1.8,1.95,0.58,88.26,88.61,5.7
40.036,1.84,2.04,0.64,88.26,88.68,5.88
40.217,1.89,2.16,0.64,88.25,88.84,5.88
40.487,1.96,2.26,0.85,88.22,88.94,6.18
40.62,2.03,2.39,0.92,88.25,88.84,6.35
40.846,2.1,2.51,0.98,88.22,88.78,6.45
41.026,2.19,2.66,0.97,88.26,88.68,6.55
41.251,2.25,2.81,1.17,88.22,88.45,6.88
41.527,2.38,2.85,1.34,88.15,88.23,7.25
41.654,2.46,2.97,1.41,88.2,88.1,7.53
41.881,2.52,3.16,1.49,88.19,88.03,7.68
42.107,2.63,3.27,1.7,88.18,88.0,8.17
42.285,2.73,3.36,1.77,88.21,87.9,8.35
42.511,2.8,3.48,1.88,88.23,87.93,8.72
42.78,2.91,3.59,2.04,88.26,87.9,9.32
42.915,3.0,3.67,2.14,88.25,88.1,9.53
43.189,3.09,3.71,2.31,88.21,88.13,10.21
43.32,3.17,3.77,2.35,88.28,88.29,10.44
43.547,3.27,3.85,2.46,88.31,88.29,10.93
43.772,3.35,3.92,2.63,88.28,88.48,11.7
43.952,3.45,3.95,2.7,88.22,88.55,11.97
44.22,3.55,3.97,2.84,88.28,88.68,12.81
44.402,3.62,4.04,2.95,88.25,88.74,13.39
