espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,89.0,89.0,0.0
0.011,0.01,0.44,0.0,84.07,86.32,0.0
0.217,0.02,1.17,0.0,84.18,86.36,0.0
0.438,0.01,1.89,0.0,84.28,86.39,0.0
0.616,0.01,2.38,0.0,84.26,86.45,0.0
0.842,0.0,2.81,0.0,84.26,86.16,0.0
1.022,0.0,3.13,0.0,84.29,85.55,0.0
1.257,0.0,3.39,0.0,84.32,84.39,0.0
1.475,0.03,3.58,0.0,84.36,83.08,0.0
1.651,0.15,3.73,0.0,84.49,82.28,0.0
1.875,0.16,3.8,0.0,84.59,82.05,0.0
2.101,0.15,3.89,0.0,84.54,82.25,0.0
2.281,0.28,3.93,0.0,84.65,82.47,0.0
2.51,0.31,3.98,0.0,84.73,83.02,0.0
2.735,0.31,4.0,0.0,84.8,83.62,0.0
2.911,0.39,3.98,0.0,84.81,84.2,0.0
3.138,0.4,4.02,0.0,84.81,84.84,0.0
3.315,0.41,3.99,0.0,84.91,85.71,0.0
3.543,0.45,4.06,0.0,84.97,86.39,0.0
3.77,0.47,4.0,0.0,85.0,87.23,0.0
3.951,0.48,4.02,0.0,85.03,87.84,0.0
4.173,0.53,3.98,0.0,85.1,88.69,0.0
4.352,0.51,4.0,0.0,85.17,89.21,0.0
4.578,0.54,4.07,0.0,85.4,89.76,0.0
4.803,0.58,4.04,0.0,85.64,90.19,0.0
4.98,0.59,4.1,0.0,85.8,90.71,0.0
5.21,0.64,4.02,0.0,86.03,91.07,0.0
5.433,0.7,4.04,0.0,86.2,91.34,0.0
5.612,0.74,4.02,0.0,86.41,91.57,0.0
5.84,0.78,3.98,0.0,86.6,91.63,0.0
6.073,0.83,4.01,0.0,86.72,91.8,0.0
6.241,0.91,4.0,0.0,86.82,91.9,0.0
6.515,0.98,3.95,0.0,87.01,91.96,0.0
6.645,1.03,3.97,0.0,87.14,91.96,0.0
6.874,1.09,3.96,0.0,87.31,91.9,0.0
7.097,1.17,3.99,0.0,87.52,91.83,0.0
7.276,1.23,4.03,0.0,87.74,91.8,0.0
7.503,1.29,3.97,0.0,87.81,91.7,0.0
7.775,1.4,3.98,0.0,88.03,91.67,0.0
7.905,1.5,3.94,0.0,88.17,91.63,0.0
8.13,1.58,3.97,0.0,88.31,91.6,0.0
8.311,1.62,3.98,0.0,88.39,91.63,0.0
8.536,1.74,3.98,0.0,88.5,91.6,0.0
8.76,1.83,4.0,0.0,88.58,91.6,0.0
8.94,1.97,3.98,0.0,88.64,91.67,0.0
9.165,2.07,3.99,0.0,88.66,91.8,0.0
9.391,2.22,3.92,0.0,88.73,91.86,0.0
9.572,2.32,3.59,0.0,88.73,91.77,0.0
9.796,2.22,3.05,0.0,88.75,91.7,0.0
9.975,2.08,2.53,0.0,88.76,91.54,0.0
10.201,1.96,1.99,0.0,88.85,91.57,0.0
10.425,1.84,1.66,0.0,88.8,91.57,0.0
10.606,1.77,1.3,0.0,88.84,91.37,0.0
10.832,1.7,1.01,0.0,88.87,91.34,0.0
11.057,1.64,0.79,0.1,88.86,91.34,0.01
11.237,1.58,0.61,0.1,88.86,91.27,0.02
11.46,1.53,0.56,0.08,88.94,91.27,0.05
11.686,1.55,0.51,0.07,88.83,91.17,0.07
11.865,1.56,0.4,0.07,88.83,91.11,0.08
12.091,1.53,0.31,0.05,88.78,91.14,0.11
12.272,1.49,0.24,0.1,88.78,90.88,0.12
12.496,1.45,0.19,0.19,88.8,90.88,0.14
12.721,1.43,0.15,0.16,88.73,90.78,0.2
12.899,1.41,0.11,0.16,88.73,90.75,0.2
13.125,1.39,0.09,0.17,88.72,90.75,0.28
13.352,1.36,0.07,0.16,88.7,90.68,0.3
13.53,1.35,0.05,0.14,88.65,90.64,0.33
13.76,1.35,0.04,0.18,88.65,90.75,0.37
13.936,1.33,0.03,0.22,88.6,90.68,0.39
14.163,1.31,0.03,0.2,88.57,90.71,0.43
14.389,1.3,0.02,0.23,88.61,90.64,0.47
14.565,1.29,0.02,0.2,88.52,90.48,0.52
14.795,1.27,0.01,0.17,88.5,90.55,0.58
15.018,1.27,0.01,0.16,88.51,90.52,0.6
15.197,1.26,0.01,0.24,88.47,90.45,0.64
15.465,1.25,0.01,0.16,88.45,90.48,0.7
15.6,1.24,0.0,0.15,88.44,90.35,0.71
15.825,1.23,0.0,0.28,88.37,90.35,0.77
16.052,1.22,0.0,0.31,88.39,90.42,0.8
16.231,1.22,0.0,0.24,88.36,90.42,0.85
16.455,1.21,0.0,0.2,88.34,90.35,0.91
16.725,1.2,0.0,0.23,88.37,90.35,0.97
16.859,1.2,0.0,0.22,88.3,90.22,0.99
17.086,1.19,0.0,0.2,88.31,90.22,1.01
17.267,1.18,0.0,0.2,88.33,90.12,1.03
17.491,1.18,0.0,0.16,88.29,90.12,1.11
17.718,1.17,0.0,0.2,88.36,90.12,1.13
17.895,1.17,0.0,0.18,88.3,90.16,1.17
18.122,1.16,0.0,0.14,88.24,90.02,1.22
18.35,1.15,0.0,0.14,88.29,90.12,1.23
18.531,1.15,0.0,0.22,88.27,89.96,1.28
18.757,1.15,0.0,0.21,88.2,90.02,1.3
18.933,1.14,0.0,0.19,88.2,89.86,1.34
19.159,1.14,0.0,0.21,88.15,89.86,1.4
19.383,1.14,0.0,0.25,88.15,89.99,1.42
19.562,1.13,0.0,0.22,88.17,89.93,1.48
19.791,1.13,0.0,0.21,88.15,89.79,1.5
20.011,1.12,0.0,0.18,88.06,89.86,1.56
20.194,1.12,0.0,0.16,88.11,89.79,1.6
20.416,1.12,0.0,0.2,88.11,89.76,1.62
20.643,1.11,0.0,0.13,88.12,89.76,1.66
20.821,1.11,0.0,0.12,88.1,89.83,1.67
21.05,1.11,0.0,0.11,88.1,89.63,1.69
21.224,1.11,0.0,0.1,88.03,89.7,1.72
21.453,1.1,0.0,0.09,87.98,89.66,1.73
21.677,1.1,0.0,0.07,87.98,89.66,1.76
21.855,1.1,0.0,0.07,88.04,89.54,1.76
22.081,1.09,0.0,0.17,88.02,89.6,1.79
22.306,1.09,0.0,0.14,87.96,89.6,1.83
22.495,1.09,0.0,0.13,87.99,89.57,1.85
22.713,1.09,0.0,0.11,87.96,89.54,1.88
22.891,1.08,0.0,0.11,87.97,89.47,1.9
23.165,1.08,0.0,0.18,87.88,89.6,1.95
23.343,1.07,0.0,0.17,87.99,89.5,1.97
23.52,1.07,0.0,0.16,87.93,89.47,1.99
23.759,1.07,0.0,0.14,87.87,89.4,2.02
23.975,1.07,0.0,0.13,87.91,89.44,2.05
24.149,1.06,0.0,0.13,87.9,89.3,2.06
24.374,1.07,0.0,0.12,87.92,89.3,2.07
24.6,1.06,0.0,0.1,87.86,89.4,2.11
24.781,1.06,0.0,0.14,87.85,89.37,2.12
25.01,1.06,0.0,0.18,87.79,89.34,2.16
25.185,1.06,0.0,0.17,87.79,89.21,2.18
25.41,1.05,0.0,0.14,87.77,89.27,2.22
25.681,1.05,0.0,0.14,87.74,89.21,2.24
25.815,1.05,0.0,0.13,87.74,89.21,2.25
26.04,1.05,0.0,0.11,87.72,89.27,2.28
26.266,1.05,0.0,0.11,87.69,89.24,2.29
26.45,1.04,0.0,0.1,87.73,89.14,2.31
26.673,1.04,0.0,0.08,87.73,89.24,2.34
26.851,1.04,0.0,0.08,87.75,89.01,2.35
27.074,1.04,0.0,0.06,87.7,89.11,2.38
27.3,1.03,0.0,0.11,87.7,89.18,2.39
27.48,1.03,0.0,0.1,87.62,89.14,2.41
27.705,1.03,0.0,0.04,87.68,89.04,2.41
27.93,1.03,0.0,0.04,87.65,89.08,2.41
28.112,1.03,0.0,0.19,87.6,88.95,2.44
28.335,1.02,0.0,0.17,87.61,88.98,2.48
28.515,1.02,0.0,0.21,87.6,88.98,2.5
28.74,1.02,0.0,0.14,87.63,88.91,2.54
28.965,1.02,0.0,0.13,87.55,88.91,2.55
29.144,1.02,0.0,0.12,87.59,88.91,2.57
29.372,1.02,0.0,0.1,87.6,88.88,2.6
29.596,1.01,0.0,0.1,87.57,88.91,2.6
29.775,1.01,0.0,0.09,87.49,88.91,2.64
30.001,1.01,0.0,0.09,87.44,88.85,2.64
30.225,1.01,0.0,0.06,87.5,88.91,2.68
30.405,1.01,0.0,0.06,87.44,88.88,2.7
30.631,1.0,0.0,0.1,87.41,88.91,2.71
30.811,1.0,0.0,0.08,87.44,88.79,2.74
31.05,1.0,0.0,0.07,87.44,88.79,2.76
31.265,1.0,0.0,0.06,87.36,88.82,2.78
31.442,1.0,0.0,0.06,87.36,88.79,2.8
31.666,0.99,0.0,0.05,87.33,88.65,2.8
31.896,0.99,0.0,0.09,87.27,88.75,2.83
32.115,0.99,0.0,0.09,87.28,88.79,2.83
32.296,0.99,0.0,0.07,87.29,88.75,2.86
32.474,0.99,0.0,0.06,87.28,88.59,2.89
32.701,0.99,0.0,0.06,87.29,88.65,2.9
32.926,0.99,0.0,0.05,87.27,88.65,2.91
33.105,0.98,0.0,0.05,87.2,88.55,2.91
33.375,0.98,0.0,0.1,87.16,88.69,2.92
33.555,0.98,0.0,0.09,87.27,88.62,2.93
33.735,0.98,0.0,0.08,87.18,88.49,2.95
33.959,0.97,0.0,0.07,87.11,88.49,2.97
34.139,0.97,0.0,0.06,87.19,88.46,2.99
34.365,0.97,0.0,0.06,87.16,88.55,3.0
34.68,0.97,0.0,0.05,87.11,88.55,3.0
34.771,0.97,0.0,0.1,87.11,88.49,3.02
34.996,0.96,0.0,0.09,87.1,88.49,3.03
35.22,0.97,0.0,0.12,87.1,88.49,3.06
35.4,0.96,0.0,0.12,87.08,88.46,3.07
35.625,0.96,0.0,0.1,87.07,88.39,3.1
35.941,0.96,0.0,0.09,86.98,88.43,3.13
36.036,0.96,0.0,0.09,87.0,88.49,3.13
36.256,0.96,0.0,0.07,86.96,88.46,3.16
36.434,0.95,0.0,0.07,86.96,88.39,3.17
36.66,0.95,0.0,0.06,86.99,88.3,3.2
36.886,0.95,0.0,0.04,86.97,88.2,3.21
37.066,0.95,0.0,0.04,86.93,88.27,3.21
37.295,0.95,0.0,0.04,86.94,88.27,3.21
37.519,0.95,0.0,0.04,86.91,88.3,3.21
37.697,0.95,0.0,0.04,86.92,88.2,3.21
37.921,0.95,0.0,0.1,86.89,88.27,3.22
38.1,0.94,0.0,0.09,86.81,88.33,3.23
38.331,0.94,0.0,0.08,86.87,88.3,3.26
38.552,0.94,0.0,0.08,86.84,88.13,3.26
38.731,0.94,0.0,0.06,86.76,88.27,3.29
38.956,0.94,0.0,0.05,86.8,88.13,3.3
39.181,0.93,0.0,0.05,86.74,88.17,3.3
39.361,0.93,0.0,0.05,86.78,88.17,3.3
39.59,0.93,0.02,0.1,86.8,88.07,3.32
39.765,0.97,0.27,0.14,86.84,88.07,3.33
39.992,1.05,0.55,0.08,86.84,88.1,3.36
40.219,1.18,0.81,0.06,86.81,87.78,3.38
40.394,1.3,1.09,0.06,86.81,87.48,3.39
40.62,1.36,1.38,0.05,86.76,86.81,3.41
40.845,1.48,1.63,0.05,86.73,86.07,3.41
41.025,1.61,1.74,0.05,86.78,85.39,3.41
41.254,1.71,1.82,0.09,86.9,84.78,3.44
41.43,1.78,1.8,0.13,86.89,84.17,3.45
41.655,1.85,1.79,0.11,86.94,83.85,3.48
41.881,1.9,1.68,0.11,86.99,83.66,3.48
42.059,1.95,1.57,0.1,87.03,83.27,3.52
42.331,1.98,1.5,0.08,87.1,83.34,3.54
42.511,2.01,1.43,0.07,87.09,83.24,3.57
42.691,2.06,1.3,0.06,87.09,83.21,3.58
42.915,2.06,1.3,0.11,87.16,83.43,3.59
43.141,2.11,1.33,0.18,87.12,83.53,3.65
43.322,2.21,1.28,0.22,87.12,83.59,3.69
43.591,2.25,1.24,0.2,87.19,83.75,3.71
43.727,2.3,1.3,0.22,87.18,83.85,3.77
43.95,2.36,1.33,0.25,87.16,83.98,3.83
44.175,2.39,1.43,0.32,87.21,84.33,3.89
44.359,2.51,1.44,0.34,87.13,84.33,3.95
44.583,2.61,1.5,0.38,87.11,84.65,3.99
44.897,2.66,1.49,0.42,87.04,84.78,4.11
45.007,2.73,1.57,0.42,87.1,85.04,4.11
45.211,2.81,1.61,0.54,87.09,85.1,4.36
45.391,2.89,1.65,0.62,87.06,85.1,4.42
45.615,2.98,1.75,0.64,87.14,85.16,4.48
45.841,3.06,1.83,0.74,87.04,85.2,4.69
46.019,3.15,1.87,0.82,87.04,85.26,4.85
46.245,3.23,1.91,0.82,87.03,85.29,4.85
46.47,3.28,1.91,0.95,86.95,85.29,5.2
46.651,3.37,1.96,1.05,86.94,85.13,5.4
46.875,3.42,2.03,1.15,86.89,85.26,5.62
47.061,3.52,2.1,1.18,86.88,85.36,5.86
47.281,3.58,2.15,1.17,86.9,85.58,5.98
47.51,3.63,2.26,1.33,86.94,85.71,6.37
47.684,3.72,2.32,1.4,86.93,85.87,6.65
47.911,3.83,2.35,1.52,86.93,86.07,7.11
48.135,3.88,2.44,1.55,86.86,86.26,7.26
48.316,3.99,2.5,1.62,86.85,86.42,7.42
48.541,4.03,2.53,1.73,86.87,86.81,7.92
48.766,4.08,2.64,1.73,86.81,86.87,7.92
48.945,4.23,2.7,1.86,86.75,87.1,8.47
49.17,4.27,2.76,1.97,86.78,87.16,9.05
49.354,4.34,2.81,2.03,86.8,87.32,9.25
49.575,4.41,2.83,2.11,86.82,87.45,9.88
49.801,4.39,2.93,2.25,86.76,87.52,10.32
50.025,4.46,2.92,2.31,86.82,87.65,11.01
50.205,4.43,2.95,2.34,86.78,87.62,11.24
50.431,4.46,2.96,2.41,86.76,87.71,11.72
50.61,4.44,3.0,2.47,86.86,87.78,12.21
50.836,4.48,3.01,2.47,86.84,87.75,12.71
51.015,4.56,2.95,2.5,86.82,87.84,12.96
51.29,4.52,2.99,2.55,86.83,87.88,13.46
51.464,4.59,2.99,2.56,86.9,87.94,14.24
51.645,4.64,2.98,2.63,86.91,88.1,14.5
51.872,4.62,2.98,2.69,86.95,88.13,15.3
52.096,4.64,2.98,2.65,87.0,88.13,15.57
52.275,4.65,3.06,2.7,86.97,88.13,16.38
52.592,4.72,3.03,2.78,86.95,88.27,17.21
52.683,4.74,3.02,2.78,86.96,88.2,17.21
52.911,4.72,2.98,2.82,86.98,88.23,18.05
53.132,4.68,2.94,2.84,86.99,88.23,18.61
53.311,4.62,2.97,2.84,87.03,88.36,18.89
53.539,4.64,2.92,2.87,87.01,88.23,19.76
