espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,87.0,87.0,0.0
0.065,0.09,2.05,0.0,86.43,86.32,0.0
0.228,0.08,1.82,0.0,86.45,86.39,0.0
0.369,0.12,1.56,0.0,86.47,85.23,0.0
0.608,0.1,1.23,0.0,86.32,83.63,0.0
0.808,0.06,0.95,0.0,86.16,83.15,0.0
1.008,0.1,0.74,0.0,86.1,83.57,0.0
1.225,0.08,0.58,0.0,85.98,84.24,0.0
1.475,0.04,0.45,0.0,85.85,84.85,0.0
1.614,0.03,0.46,0.0,85.77,85.52,0.0
1.86,0.01,0.83,0.0,85.64,86.03,0.0
2.058,0.03,1.17,0.0,85.59,86.2,0.0
2.258,0.12,0.99,0.0,85.58,86.39,0.0
2.478,0.09,1.16,0.0,85.48,86.77,0.0
2.759,0.01,1.43,0.0,85.43,87.06,0.0
2.867,0.09,1.38,0.0,85.34,87.26,0.0
3.114,0.14,1.29,0.0,85.38,87.68,0.0
3.309,0.01,1.14,0.0,85.43,87.96,0.0
3.509,0.02,0.89,0.0,85.38,88.16,0.0
3.726,0.06,0.84,0.0,85.46,88.39,0.0
3.927,0.05,0.69,0.0,85.49,88.42,0.0
4.121,0.04,0.54,0.0,85.51,88.58,0.0
4.359,0.05,0.42,0.0,85.46,88.71,0.0
4.56,0.04,0.33,0.0,85.54,88.97,0.0
4.758,0.05,0.26,0.0,85.62,89.3,0.0
4.976,0.03,0.2,0.0,85.62,89.82,0.0
5.182,0.01,0.15,0.0,85.72,90.31,0.0
5.373,0.02,0.12,0.0,85.78,90.57,0.0
5.608,0.02,0.09,0.0,85.72,91.16,0.0
5.808,0.02,0.07,0.0,85.8,91.45,0.0
6.058,0.02,0.06,0.0,85.8,91.68,0.0
6.21,0.05,0.04,0.0,85.87,91.78,0.0
6.417,0.02,0.03,0.0,85.95,91.85,0.0
6.638,0.0,0.03,0.0,85.99,91.95,0.0
6.858,0.0,0.02,0.0,85.96,91.98,0.0
7.058,0.0,0.02,0.0,86.0,92.14,0.0
7.258,0.0,0.01,0.0,86.1,92.48,0.0
7.458,0.0,0.01,0.0,86.15,92.51,0.0
7.671,0.0,0.01,0.0,86.14,92.48,0.0
7.868,0.0,0.01,0.0,86.25,92.71,0.0
8.108,0.0,0.0,0.0,86.22,92.84,0.0
8.309,0.0,0.0,0.0,86.26,92.74,0.0
8.523,0.0,0.0,0.0,86.29,92.77,0.0
8.708,0.0,0.0,0.0,86.26,92.8,0.0
8.917,0.0,0.0,0.0,86.36,93.14,0.0
9.16,0.0,0.0,0.0,86.41,93.11,0.0
9.358,0.0,0.0,0.0,86.39,92.68,0.0
9.559,0.0,0.0,0.0,86.44,92.18,0.0
9.758,0.0,0.0,0.0,86.57,91.72,0.0
9.958,0.0,0.0,0.0,86.53,91.36,0.0
10.171,0.0,0.0,0.0,86.48,90.99,0.0
10.409,0.0,0.0,0.0,86.53,90.7,0.0
10.609,0.0,0.0,0.0,86.52,90.37,0.0
10.822,0.0,0.0,0.0,86.43,90.18,0.0
11.01,0.0,0.0,0.0,86.49,89.98,0.0
11.21,0.0,0.0,0.0,86.59,89.85,0.0
11.419,0.0,0.0,0.0,86.55,89.75,0.0
11.624,0.0,0.0,0.0,86.51,89.52,0.0
11.858,0.0,0.0,0.0,86.6,89.36,0.0
12.059,0.0,0.0,0.0,86.62,89.3,0.0
12.259,0.0,0.0,0.0,86.64,89.2,0.0
12.508,0.0,0.0,0.0,86.57,89.07,0.0
12.675,0.0,0.0,0.0,86.6,88.88,0.0
12.864,0.0,0.0,0.0,86.61,88.88,0.0
13.108,0.0,0.03,0.0,86.54,88.78,0.0
13.309,0.01,0.36,0.0,86.53,88.74,0.0
13.509,0.02,0.91,0.0,86.55,88.48,0.0
13.708,0.0,1.52,0.0,86.6,88.65,0.0
13.926,0.0,2.03,0.0,86.54,88.48,0.0
14.164,0.01,2.46,0.0,86.5,88.42,0.0
14.358,0.03,2.84,0.0,86.57,88.42,0.0
14.558,0.05,3.13,0.0,86.53,88.45,0.0
14.758,0.04,3.42,0.0,86.59,88.58,0.0
14.958,0.03,3.63,0.0,86.56,88.61,0.0
15.178,0.02,3.74,0.0,86.55,88.42,0.0
15.372,0.02,3.8,0.0,86.58,88.32,0.0
15.628,0.02,3.81,0.0,86.57,87.84,0.0
