espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,90.0,90.0,0.0
0.043,0.06,2.42,0.0,88.22,87.26,0.0
0.21,0.04,3.52,0.0,88.18,87.16,0.0
0.438,0.08,4.21,0.0,88.02,86.39,0.0
0.615,0.11,4.74,0.0,87.76,85.78,0.0
0.844,0.13,5.13,0.0,87.57,86.07,0.0
1.066,0.17,5.34,0.0,87.37,86.71,0.0
1.249,0.21,5.53,0.0,87.2,87.16,0.0
1.475,0.31,5.69,0.0,86.97,87.84,0.0
1.698,0.38,5.8,0.0,86.79,88.55,0.0
1.876,0.4,5.89,0.0,86.69,89.62,0.0
2.104,0.41,5.94,0.0,86.53,90.47,0.0
2.282,0.43,5.95,0.0,86.35,91.36,0.0
2.508,0.48,6.03,0.0,86.31,91.75,0.0
2.734,0.49,6.0,0.0,86.24,92.21,0.0
3.005,0.52,6.02,0.0,86.2,92.61,0.0
3.136,0.54,6.04,0.0,86.24,92.8,0.0
3.362,0.6,6.08,0.0,86.23,92.77,0.0
3.541,0.62,6.1,0.0,86.21,92.87,0.0
3.766,0.66,6.03,0.0,86.33,92.8,0.0
3.991,0.71,6.07,0.0,86.47,92.77,0.0
4.17,0.76,6.03,0.0,86.54,92.54,0.0
4.396,0.85,5.98,0.0,86.63,92.54,0.0
4.576,0.94,6.03,0.0,86.86,92.38,0.0
4.801,1.07,5.96,0.0,87.07,92.25,0.0
5.029,1.23,5.94,0.0,87.24,92.18,0.0
5.205,1.35,6.0,0.0,87.48,91.98,0.0
5.431,1.51,5.92,0.0,87.73,91.95,0.0
5.612,1.69,5.99,0.0,87.89,91.88,0.0
5.839,1.93,5.95,0.0,88.14,91.82,0.0
6.064,2.17,5.77,0.0,88.36,91.82,0.0
6.242,2.35,5.15,0.0,88.49,91.68,0.0
6.467,2.29,4.37,0.0,88.66,91.59,0.0
6.697,2.23,3.56,0.0,88.87,91.42,0.0
6.87,2.1,2.87,0.0,89.03,91.39,0.0
7.1,2.05,2.29,0.0,89.18,91.39,0.0
7.323,1.99,1.79,0.0,89.39,91.36,0.0
7.507,1.9,1.39,0.0,89.51,91.22,0.0
7.727,1.83,1.08,0.0,89.52,91.26,0.0
7.905,1.78,0.84,0.0,89.71,91.19,0.0
8.135,1.74,0.66,0.0,89.78,91.19,0.0
8.359,1.7,0.59,0.0,89.79,90.99,0.0
8.536,1.73,0.51,0.05,89.91,91.09,0.01
8.764,1.7,0.4,0.1,89.95,91.03,0.02
8.986,1.65,0.31,0.09,89.97,91.06,0.04
9.168,1.62,0.24,0.07,90.01,90.86,0.07
9.396,1.58,0.19,0.07,90.02,90.83,0.08
9.57,1.55,0.15,0.06,90.1,90.83,0.09
9.797,1.52,0.11,0.2,90.14,90.89,0.13
10.024,1.5,0.09,0.13,90.14,90.99,0.16
10.2,1.47,0.07,0.12,90.15,90.86,0.17
10.428,1.44,0.05,0.15,90.09,90.73,0.22
10.656,1.42,0.04,0.14,90.09,90.83,0.24
10.836,1.39,0.03,0.13,90.14,90.77,0.25
11.06,1.37,0.02,0.17,90.05,90.77,0.29
11.328,1.35,0.02,0.16,90.06,90.8,0.31
11.46,1.33,0.02,0.23,90.07,90.77,0.37
11.69,1.31,0.01,0.21,90.06,90.7,0.41
11.958,1.29,0.01,0.24,90.05,90.7,0.45
12.093,1.27,0.01,0.22,90.0,90.73,0.49
12.318,1.25,0.01,0.2,89.95,90.73,0.51
12.513,1.23,0.0,0.17,89.87,90.67,0.57
12.723,1.22,0.0,0.26,89.89,90.73,0.62
12.908,1.2,0.0,0.34,89.85,90.54,0.65
13.127,1.18,0.0,0.25,89.94,90.54,0.73
13.356,1.17,0.0,0.24,89.85,90.54,0.75
13.532,1.15,0.0,0.25,89.81,90.6,0.82
13.766,1.14,0.0,0.23,89.77,90.57,0.86
13.982,1.12,0.0,0.22,89.73,90.57,0.88
14.163,1.11,0.0,0.28,89.79,90.6,0.96
14.388,1.09,0.0,0.31,89.77,90.47,1.02
14.616,1.08,0.0,0.28,89.62,90.5,1.08
14.796,1.06,0.0,0.24,89.64,90.47,1.13
15.03,1.05,0.0,0.3,89.65,90.44,1.22
15.195,1.04,0.0,0.29,89.67,90.57,1.25
15.424,1.02,0.0,0.26,89.61,90.5,1.31
15.649,1.01,0.0,0.24,89.57,90.47,1.33
15.827,1.0,0.0,0.36,89.67,90.54,1.42
16.063,0.98,0.0,0.36,89.61,90.47,1.42
16.323,0.97,0.0,0.24,89.59,90.44,1.53
16.456,0.96,0.0,0.32,89.51,90.54,1.59
16.683,0.95,0.0,0.28,89.48,90.37,1.68
16.862,0.94,0.0,0.28,89.58,90.54,1.68
17.097,0.92,0.0,0.24,89.51,90.44,1.75
17.316,0.91,0.0,0.26,89.55,90.34,1.8
17.494,0.9,0.0,0.28,89.46,90.41,1.86
17.716,0.89,0.0,0.29,89.41,90.41,1.95
17.943,0.88,0.0,0.28,89.46,90.37,1.98
18.12,0.87,0.0,0.26,89.38,90.41,2.01
18.349,0.86,0.0,0.2,89.44,90.31,2.12
18.575,0.85,0.0,0.2,89.42,90.44,2.12
18.755,0.84,0.0,0.28,89.34,90.44,2.17
18.978,0.83,0.0,0.29,89.36,90.37,2.26
19.157,0.82,0.0,0.26,89.37,90.34,2.32
19.384,0.81,0.0,0.26,89.29,90.47,2.41
19.654,0.81,0.0,0.24,89.34,90.27,2.43
19.785,0.8,0.0,0.31,89.37,90.34,2.51
20.015,0.79,0.0,0.3,89.3,90.24,2.54
20.236,0.78,0.0,0.26,89.17,90.24,2.6
20.419,0.77,0.0,0.24,89.2,90.41,2.64
20.64,0.76,0.0,0.26,89.22,90.37,2.7
20.916,0.76,0.0,0.28,89.24,90.31,2.76
21.052,0.75,0.0,0.26,89.25,90.24,2.82
21.273,0.74,0.0,0.28,89.2,90.21,2.88
21.454,0.73,0.0,0.26,89.21,90.24,2.91
21.678,0.73,0.0,0.22,89.07,90.18,2.97
21.904,0.72,0.0,0.26,89.12,90.18,3.02
22.082,0.71,0.0,0.26,89.13,90.24,3.1
22.306,0.71,0.0,0.34,89.22,90.14,3.15
22.486,0.7,0.0,0.34,89.17,90.18,3.15
22.714,0.69,0.0,0.29,89.12,90.21,3.24
22.937,0.68,0.0,0.26,89.12,90.08,3.3
23.116,0.68,0.0,0.27,89.08,90.11,3.39
23.344,0.67,0.0,0.26,89.05,90.14,3.42
23.575,0.67,0.0,0.23,89.06,90.11,3.46
23.748,0.66,0.0,0.26,89.09,90.18,3.52
23.974,0.65,0.0,0.23,89.04,90.11,3.56
24.154,0.65,0.0,0.22,89.05,90.21,3.58
24.378,0.64,0.0,0.29,88.98,90.11,3.65
24.646,0.63,0.0,0.22,88.96,89.98,3.69
24.78,0.63,0.0,0.29,89.03,90.01,3.76
25.009,0.62,0.0,0.29,88.97,90.11,3.76
25.234,0.62,0.0,0.26,88.99,89.98,3.82
25.413,0.61,0.0,0.22,88.99,90.14,3.88
25.638,0.61,0.0,0.2,88.88,90.11,3.92
25.862,0.6,0.0,0.26,88.79,90.14,4.01
26.042,0.59,0.0,0.24,88.87,90.11,4.03
26.268,0.59,0.0,0.22,88.89,89.95,4.09
26.447,0.58,0.0,0.26,88.85,89.98,4.12
26.675,0.58,0.0,0.22,88.82,89.82,4.17
26.898,0.57,0.0,0.24,88.87,89.88,4.24
27.075,0.57,0.0,0.23,88.78,89.98,4.26
27.304,0.56,0.0,0.26,88.78,89.88,4.31
27.529,0.56,0.0,0.24,88.87,89.82,4.33
27.706,0.55,0.0,0.26,88.82,89.88,4.42
27.936,0.55,0.0,0.22,88.73,89.88,4.48
28.11,0.54,0.0,0.21,88.75,89.88,4.5
28.337,0.54,0.0,0.24,88.7,89.85,4.54
28.61,0.53,0.0,0.21,88.7,89.85,4.6
28.74,0.53,0.0,0.2,88.76,89.79,4.62
28.967,0.53,0.0,0.22,88.72,89.85,4.68
29.196,0.52,0.0,0.22,88.73,89.69,4.68
29.375,0.52,0.0,0.24,88.71,89.79,4.74
29.598,0.51,0.0,0.3,88.66,89.79,4.82
29.776,0.51,0.0,0.29,88.64,89.66,4.85
30.004,0.51,0.0,0.26,88.57,89.69,4.91
30.226,0.5,0.0,0.24,88.61,89.69,4.95
30.408,0.5,0.0,0.22,88.61,89.66,4.99
30.635,0.49,0.0,0.23,88.7,89.69,5.06
30.856,0.49,0.0,0.22,88.62,89.62,5.08
31.035,0.49,0.0,0.2,88.51,89.62,5.12
31.264,0.48,0.0,0.26,88.51,89.75,5.2
31.44,0.48,0.0,0.2,88.52,89.72,5.22
31.668,0.47,0.0,0.22,88.53,89.55,5.28
31.897,0.47,0.0,0.21,88.5,89.55,5.3
32.074,0.47,0.0,0.24,88.51,89.52,5.34
32.299,0.46,0.0,0.21,88.44,89.59,5.4
32.526,0.46,0.0,0.2,88.4,89.62,5.42
32.701,0.46,0.0,0.2,88.51,89.49,5.42
32.928,0.45,0.0,0.26,88.44,89.59,5.51
33.155,0.45,0.0,0.23,88.42,89.46,5.55
33.333,0.45,0.0,0.25,88.39,89.43,5.63
33.559,0.44,0.0,0.24,88.36,89.55,5.65
33.735,0.44,0.0,0.27,88.37,89.52,5.7
33.962,0.44,0.0,0.24,88.39,89.43,5.75
34.188,0.43,0.0,0.21,88.27,89.46,5.81
34.365,0.43,0.0,0.19,88.27,89.46,5.85
34.594,0.43,0.0,0.22,88.27,89.49,5.87
34.816,0.42,0.0,0.21,88.22,89.46,5.91
34.995,0.42,0.0,0.14,88.22,89.33,5.94
35.22,0.42,0.0,0.14,88.21,89.36,5.94
35.4,0.41,0.0,0.18,88.23,89.36,5.97
35.628,0.41,0.0,0.19,88.18,89.3,6.03
