espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,91.0,91.0,0.0
0.026,0.16,2.02,0.0,89.36,89.27,0.0
0.188,0.13,2.89,0.0,89.33,89.17,0.0
0.387,0.11,4.09,0.0,89.26,88.45,0.0
0.589,0.13,4.94,0.0,89.15,86.36,0.0
0.844,0.23,5.54,0.0,88.9,85.87,0.0
1.039,0.28,6.05,0.0,88.82,86.48,0.0
1.239,0.45,6.33,0.0,88.65,87.16,0.0
1.439,0.6,6.52,0.0,88.46,88.32,0.0
1.639,0.63,6.75,0.0,88.38,89.2,0.0
1.837,0.65,6.89,0.0,88.28,90.41,0.0
2.087,0.68,6.92,0.0,88.14,91.19,0.0
2.289,0.7,6.98,0.0,88.08,91.98,0.0
2.489,0.72,7.02,0.0,88.04,92.31,0.0
2.695,0.79,7.03,0.0,87.98,92.68,0.0
2.888,0.83,7.01,0.0,87.94,92.77,0.0
3.095,0.91,7.08,0.0,87.98,93.04,0.0
3.337,0.99,7.04,0.0,88.08,92.97,0.0
3.537,1.07,7.02,0.0,88.21,92.91,0.0
3.737,1.18,6.99,0.0,88.37,92.77,0.0
3.938,1.29,7.0,0.0,88.49,92.68,0.0
4.139,1.39,7.03,0.0,88.63,92.64,0.0
4.389,1.51,6.96,0.0,88.79,92.57,0.0
4.589,1.67,6.94,0.0,89.0,92.44,0.0
4.839,1.8,6.99,0.0,89.22,92.38,0.0
4.988,1.99,6.92,0.0,89.41,92.31,0.0
5.272,2.19,6.84,0.0,89.53,92.28,0.0
5.388,2.44,6.2,0.0,89.69,92.18,0.0
5.589,2.42,5.36,0.0,89.79,92.11,0.0
5.888,2.27,4.42,0.0,89.96,91.95,0.0
6.14,2.17,3.67,0.0,90.15,92.01,0.0
6.245,2.08,2.88,0.0,90.21,91.95,0.0
6.452,1.92,2.24,0.19,90.3,91.88,0.04
6.667,1.82,1.86,0.23,90.41,91.78,0.06
6.837,1.83,1.49,0.31,90.45,91.68,0.11
7.088,1.78,1.16,0.5,90.55,91.62,0.25
7.29,1.69,0.9,0.5,90.66,91.62,0.35
7.49,1.64,0.7,0.55,90.7,91.65,0.46
7.698,1.6,0.55,0.5,90.78,91.65,0.56
7.893,1.57,0.42,0.57,90.83,91.55,0.62
8.104,1.54,0.33,0.51,90.87,91.62,0.73
8.339,1.51,0.26,0.53,90.87,91.45,0.89
8.537,1.48,0.2,0.48,90.92,91.52,1.0
8.74,1.45,0.16,0.52,90.96,91.52,1.1
8.942,1.44,0.12,0.57,90.91,91.55,1.22
9.14,1.43,0.09,0.49,90.92,91.52,1.27
9.338,1.41,0.07,0.49,90.88,91.59,1.37
