espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,88.5,88.5,0.0
0.041,0.05,2.06,0.0,87.57,87.13,0.0
0.184,0.02,3.28,0.0,87.54,87.03,0.0
0.541,0.04,4.4,0.0,87.38,86.71,0.0
0.65,0.08,5.15,0.0,87.25,85.33,0.0
0.835,0.11,5.69,0.0,87.09,85.01,0.0
1.053,0.09,6.15,0.0,86.85,85.42,0.0
1.239,0.08,6.38,0.0,86.59,85.39,0.0
1.434,0.12,6.58,0.0,86.4,85.74,0.0
1.639,0.21,6.75,0.0,86.25,86.1,0.0
1.886,0.34,6.83,0.0,86.11,86.8,0.0
2.087,0.41,6.92,0.0,85.95,87.77,0.0
2.287,0.48,6.97,0.0,85.76,88.61,0.0
2.487,0.52,7.0,0.0,85.73,89.52,0.0
2.684,0.57,7.01,0.0,85.67,90.14,0.0
2.885,0.61,7.04,0.0,85.68,90.57,0.0
3.085,0.68,7.01,0.0,85.75,90.77,0.0
3.283,0.71,7.04,0.0,85.73,90.77,0.0
3.586,0.77,7.02,0.0,85.77,90.99,0.0
3.786,0.86,7.01,0.0,85.89,90.8,0.0
3.983,0.96,7.0,0.0,86.05,90.73,0.0
4.185,1.07,7.07,0.0,86.19,90.54,0.0
4.333,1.2,7.0,0.0,86.36,90.24,0.0
4.534,1.35,6.98,0.0,86.49,89.95,0.0
4.835,1.5,6.95,0.0,86.74,89.95,0.0
5.035,1.69,6.93,0.0,86.93,89.66,0.0
5.234,1.92,6.97,0.0,87.13,89.52,0.0
5.466,2.19,6.78,0.0,87.28,89.55,0.0
5.633,2.46,6.19,0.0,87.47,89.46,0.0
5.835,2.5,5.28,0.0,87.69,89.39,0.0
6.049,2.45,4.29,0.0,87.81,89.23,0.0
6.242,2.35,3.48,0.0,87.93,89.27,0.0
6.435,2.23,2.72,0.0,88.0,89.07,0.0
6.639,2.1,2.2,0.0,88.11,89.2,0.0
6.891,2.07,1.89,0.2,88.21,89.07,0.03
7.099,2.08,1.48,0.18,88.28,88.94,0.07
7.288,1.98,1.15,0.31,88.35,88.88,0.12
7.498,1.91,0.9,0.38,88.42,88.94,0.19
7.684,1.86,0.7,0.39,88.44,88.84,0.27
