espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,90.0,90.0,0.0
0.073,0.14,2.28,0.0,88.22,88.55,0.0
0.234,0.12,3.63,0.0,88.23,88.42,0.0
0.485,0.14,4.65,0.0,88.07,86.77,0.0
0.634,0.2,5.35,0.0,87.93,85.65,0.0
0.835,0.24,5.85,0.0,87.87,85.71,0.0
1.038,0.31,6.2,0.0,87.68,85.97,0.0
1.235,0.48,6.54,0.0,87.51,86.84,0.0
1.486,0.56,6.67,0.0,87.48,87.74,0.0
1.734,0.59,6.77,0.0,87.35,88.91,0.0
1.884,0.62,6.9,0.0,87.21,90.08,0.0
2.084,0.61,6.96,0.0,87.21,90.8,0.0
2.286,0.65,7.03,0.0,87.1,91.55,0.0
2.486,0.69,7.03,0.0,87.11,92.05,0.0
2.736,0.71,7.05,0.0,87.1,92.18,0.0
2.936,0.78,7.03,0.0,87.1,92.18,0.0
3.136,0.85,7.05,0.0,87.22,92.05,0.0
3.338,0.94,6.99,0.0,87.35,91.95,0.0
3.536,1.06,7.02,0.0,87.43,91.98,0.0
3.734,1.14,7.02,0.0,87.58,91.75,0.0
3.984,1.26,6.98,0.0,87.73,91.68,0.0
4.184,1.41,6.92,0.0,87.9,91.49,0.0
4.384,1.55,6.95,0.0,88.12,91.42,0.0
4.584,1.7,6.96,0.0,88.23,91.39,0.0
4.82,1.85,6.93,0.0,88.44,91.26,0.0
4.984,2.03,6.56,0.0,88.61,91.22,0.0
5.236,2.02,5.74,0.0,88.72,91.06,0.0
5.436,1.87,4.83,0.0,88.82,91.12,0.0
5.636,1.73,3.87,0.0,88.98,91.06,0.0
5.836,1.57,3.14,0.0,89.15,90.89,0.0
6.038,1.5,2.48,0.0,89.19,90.86,0.0
6.235,1.44,1.93,0.0,89.34,90.8,0.0
6.486,1.39,1.62,0.05,89.38,90.73,0.01
6.689,1.36,1.27,0.19,89.47,90.77,0.04
6.888,1.31,0.99,0.32,89.48,90.54,0.1
7.087,1.28,0.77,0.29,89.54,90.6,0.16
7.287,1.24,0.6,0.36,89.54,90.6,0.23
7.486,1.22,0.46,0.32,89.64,90.67,0.29
7.736,1.2,0.36,0.29,89.68,90.47,0.35
7.936,1.18,0.28,0.41,89.66,90.63,0.43
8.134,1.16,0.22,0.44,89.69,90.6,0.47
8.336,1.15,0.17,0.42,89.67,90.6,0.59
8.541,1.13,0.13,0.38,89.67,90.54,0.67
8.736,1.11,0.1,0.35,89.7,90.54,0.74
8.984,1.1,0.08,0.41,89.69,90.54,0.81
9.184,1.09,0.06,0.43,89.65,90.47,0.89
9.434,1.08,0.05,0.41,89.65,90.41,1.02
9.587,1.08,0.04,0.39,89.71,90.54,1.06
9.784,1.07,0.03,0.35,89.68,90.41,1.14
9.986,1.06,0.02,0.32,89.64,90.41,1.2
10.234,1.05,0.02,0.38,89.57,90.31,1.27
10.436,1.05,0.01,0.34,89.59,90.37,1.34
10.736,1.04,0.01,0.3,89.63,90.27,1.43
10.834,1.03,0.01,0.33,89.61,90.31,1.46
11.036,1.03,0.01,0.3,89.51,90.31,1.53
11.235,1.02,0.01,0.27,89.47,90.31,1.59
11.436,1.02,0.0,0.24,89.58,90.21,1.64
11.686,1.01,0.0,0.22,89.42,90.27,1.68
11.892,1.01,0.0,0.24,89.33,90.34,1.73
12.09,1.0,0.0,0.27,89.41,90.24,1.78
12.291,1.0,0.0,0.24,89.41,90.24,1.83
12.484,0.99,0.0,0.22,89.45,90.24,1.87
12.739,0.99,0.0,0.2,89.35,90.21,1.91
12.936,0.99,0.0,0.18,89.28,90.34,1.95
13.136,0.98,0.0,0.22,89.33,90.08,1.99
13.336,0.98,0.0,0.19,89.36,90.21,2.03
13.536,0.97,0.0,0.18,89.3,90.18,2.07
