espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,90.0,90.0,0.0
0.145,0.24,2.48,0.0,88.84,88.97,0.0
0.174,0.17,3.8,0.0,88.79,88.94,0.0
0.322,0.23,4.69,0.0,88.67,87.16,0.0
0.523,0.29,5.37,0.0,88.49,85.91,0.0
0.726,0.29,5.87,0.0,88.38,86.0,0.0
0.974,0.32,6.22,0.0,88.22,86.26,0.0
1.174,0.41,6.53,0.0,88.07,86.52,0.0
1.375,0.59,6.7,0.0,88.04,87.22,0.0
1.578,0.67,6.8,0.0,87.97,88.03,0.0
1.778,0.72,6.89,0.0,87.94,89.07,0.0
1.976,0.74,6.96,0.0,87.81,90.05,0.0
2.181,0.76,6.96,0.0,87.8,90.67,0.0
2.373,0.82,6.97,0.0,87.86,91.39,0.0
2.674,0.85,6.98,0.0,87.87,91.52,0.0
2.878,0.88,7.02,0.0,87.88,91.82,0.0
3.072,0.92,7.05,0.0,87.89,91.98,0.0
3.273,0.98,7.01,0.0,87.94,91.91,0.0
3.422,1.03,7.01,0.0,88.02,91.88,0.0
3.623,1.08,7.03,0.0,88.18,91.62,0.0
3.922,1.16,7.03,0.0,88.29,91.49,0.0
4.122,1.26,6.98,0.0,88.37,91.29,0.0
4.323,1.37,6.98,0.0,88.54,91.26,0.0
4.522,1.52,6.97,0.0,88.66,91.12,0.0
4.773,1.68,6.94,0.0,88.78,90.86,0.0
4.974,1.95,6.91,0.1,88.99,90.86,0.01
5.173,2.23,6.48,0.24,89.12,90.83,0.04
5.374,2.32,5.68,0.37,89.25,90.7,0.11
5.577,2.23,4.72,0.62,89.39,90.63,0.22
5.779,2.04,3.9,0.66,89.45,90.5,0.35
6.023,1.9,3.14,0.89,89.54,90.41,0.52
6.122,1.74,2.45,0.84,89.67,90.5,0.6
6.428,1.57,1.91,1.01,89.76,90.34,0.88
6.623,1.46,1.48,1.06,89.77,90.37,1.09
6.824,1.36,1.15,1.05,89.86,90.34,1.31
7.025,1.3,1.04,1.05,89.91,90.24,1.51
7.273,1.26,0.83,1.04,89.94,90.18,1.72
7.372,1.19,0.64,1.09,89.99,90.14,1.83
7.673,1.13,0.5,1.17,90.03,90.31,2.18
7.873,1.07,0.39,1.11,90.01,90.24,2.4
8.072,1.02,0.3,1.1,90.01,90.18,2.61
8.272,0.97,0.24,1.04,90.02,90.08,2.82
8.572,0.92,0.18,1.04,90.07,90.01,3.02
8.673,0.88,0.14,1.08,90.06,90.05,3.24
8.872,0.85,0.11,1.03,90.08,90.11,3.34
9.078,0.82,0.09,0.98,90.1,90.21,3.54
9.273,0.79,0.07,1.03,89.92,90.01,3.74
9.475,0.76,0.05,0.93,89.93,90.08,3.93
9.675,0.73,0.04,0.99,89.98,90.01,4.12
9.923,0.71,0.03,0.99,89.92,90.01,4.22
10.123,0.68,0.02,0.9,89.9,89.98,4.49
10.322,0.66,0.02,0.91,89.86,89.91,4.67
10.529,0.64,0.01,0.87,89.89,89.98,4.85
10.723,0.62,0.01,0.88,89.88,90.01,5.02
10.929,0.6,0.01,0.8,89.87,90.01,5.18
11.174,0.58,0.01,0.78,89.78,89.91,5.42
11.373,0.57,0.01,0.79,89.78,89.88,5.5
11.577,0.55,0.0,0.76,89.71,89.98,5.66
11.773,0.54,0.0,0.79,89.75,89.88,5.81
11.973,0.52,0.0,0.75,89.7,89.85,5.97
12.174,0.51,0.0,0.72,89.62,89.85,6.12
12.423,0.5,0.0,0.72,89.66,90.01,6.33
12.623,0.48,0.0,0.74,89.7,90.01,6.4
12.824,0.47,0.0,0.7,89.55,89.79,6.47
13.031,0.46,0.0,0.64,89.56,89.85,6.67
13.229,0.45,0.0,0.68,89.64,89.79,6.81
13.423,0.44,0.0,0.66,89.57,89.88,6.94
13.672,0.43,0.0,0.65,89.54,89.88,7.06
13.872,0.42,0.0,0.64,89.52,89.79,7.18
14.072,0.41,0.0,0.63,89.46,89.88,7.3
14.273,0.4,0.0,0.57,89.49,89.79,7.42
14.473,0.39,0.0,0.57,89.43,89.79,7.53
14.676,0.39,0.0,0.61,89.4,89.75,7.65
