espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,90.0,90.0,0.0
0.086,0.26,2.0,0.0,88.77,88.68,0.0
0.214,0.21,3.24,0.0,88.77,88.71,0.0
0.515,0.24,4.32,0.0,88.61,87.26,0.0
0.613,0.3,5.12,0.0,88.38,85.04,0.0
0.869,0.34,5.68,0.0,88.21,85.04,0.0
1.073,0.38,6.13,0.0,87.93,85.45,0.0
1.27,0.44,6.43,0.0,87.68,86.16,0.0
1.468,0.6,6.58,0.0,87.44,86.87,0.0
1.768,0.71,6.74,0.0,87.31,88.0,0.0
1.876,0.75,6.87,0.0,87.15,88.94,0.0
2.115,0.78,6.92,0.0,87.03,90.08,0.0
2.315,0.79,6.97,0.0,86.97,90.99,0.0
2.515,0.82,7.0,0.0,86.86,91.55,0.0
2.715,0.82,7.0,0.0,86.81,91.98,0.0
2.915,0.85,7.05,0.0,86.89,92.28,0.0
3.114,0.89,7.01,0.0,86.93,92.38,0.0
3.367,0.94,7.0,0.0,86.97,92.38,0.0
3.57,1.0,7.05,0.0,87.07,92.31,0.0
3.764,1.04,7.04,0.0,87.22,92.34,0.0
3.964,1.1,7.04,0.0,87.42,92.08,0.0
4.164,1.17,7.01,0.0,87.6,92.11,0.0
4.364,1.27,7.0,0.0,87.8,91.88,0.0
4.615,1.36,6.95,0.0,87.97,91.82,0.0
4.819,1.5,6.95,0.0,88.15,91.65,0.0
5.015,1.67,6.94,0.0,88.4,91.52,0.0
5.289,1.85,6.92,0.1,88.57,91.49,0.01
5.415,2.03,6.5,0.29,88.78,91.42,0.06
5.615,2.0,5.73,0.52,88.94,91.29,0.11
5.865,1.85,4.75,1.21,89.03,91.26,0.51
6.069,1.61,3.95,1.3,89.19,91.09,0.64
6.267,1.47,3.15,1.48,89.32,91.12,1.08
6.47,1.31,2.46,1.51,89.4,91.16,1.23
6.665,1.18,1.91,1.61,89.59,91.06,1.55
6.915,1.14,1.63,1.57,89.65,90.93,2.03
7.063,1.1,1.28,1.54,89.76,90.96,2.18
7.316,1.03,1.0,1.54,89.82,90.83,2.48
7.515,0.97,0.78,1.61,89.91,90.77,2.94
7.715,0.91,0.6,1.53,89.95,90.73,3.09
7.917,0.88,0.47,1.48,90.01,90.8,3.39
8.165,0.84,0.37,1.38,90.07,90.7,3.68
8.365,0.81,0.28,1.43,90.03,90.7,4.08
8.568,0.79,0.22,1.25,90.06,90.7,4.33
8.765,0.76,0.17,1.28,90.13,90.63,4.58
8.964,0.74,0.13,1.26,90.11,90.63,4.71
9.164,0.73,0.1,1.15,90.1,90.67,4.82
9.364,0.71,0.08,1.13,90.18,90.54,5.15
9.614,0.69,0.06,1.06,90.07,90.63,5.49
9.815,0.68,0.05,0.9,90.01,90.44,5.68
10.015,0.66,0.04,0.91,89.99,90.6,5.87
10.215,0.64,0.03,0.92,90.03,90.6,5.96
10.415,0.63,0.02,0.88,90.05,90.5,6.14
10.615,0.62,0.02,0.88,90.04,90.5,6.32
10.865,0.61,0.01,0.76,89.98,90.47,6.56
11.065,0.6,0.01,0.69,90.01,90.63,6.7
11.266,0.59,0.01,0.76,89.98,90.5,6.86
11.465,0.58,0.01,0.67,89.95,90.41,6.93
11.666,0.57,0.01,0.65,89.96,90.5,7.06
11.865,0.57,0.0,0.64,89.98,90.54,7.18
12.115,0.56,0.0,0.64,89.84,90.37,7.38
12.315,0.55,0.0,0.63,89.85,90.41,7.5
12.52,0.54,0.0,0.61,89.84,90.5,7.63
12.714,0.54,0.0,0.59,89.8,90.37,7.69
12.918,0.53,0.0,0.53,89.76,90.37,7.8
13.116,0.53,0.0,0.53,89.77,90.44,7.9
13.365,0.52,0.0,0.5,89.77,90.47,8.05
13.565,0.52,0.0,0.5,89.79,90.37,8.15
13.765,0.51,0.0,0.45,89.66,90.41,8.24
13.965,0.5,0.0,0.48,89.64,90.27,8.29
14.164,0.5,0.0,0.38,89.7,90.44,8.38
14.413,0.49,0.0,0.42,89.73,90.34,8.5
14.614,0.49,0.0,0.38,89.6,90.31,8.58
14.815,0.48,0.0,0.34,89.54,90.37,8.65
15.014,0.48,0.0,0.31,89.59,90.34,8.71
15.214,0.48,0.0,0.33,89.62,90.41,8.77
15.415,0.47,0.0,0.31,89.66,90.37,8.8
15.615,0.47,0.0,0.39,89.56,90.21,8.87
15.865,0.47,0.0,0.33,89.54,90.27,8.97
16.065,0.46,0.0,0.3,89.53,90.21,9.03
16.265,0.46,0.0,0.32,89.52,90.27,9.09
16.468,0.46,0.0,0.34,89.52,90.27,9.15
16.667,0.45,0.0,0.33,89.51,90.41,9.18
16.864,0.45,0.0,0.35,89.54,90.27,9.24
17.115,0.45,0.0,0.32,89.42,90.21,9.3
17.315,0.44,0.0,0.27,89.4,90.21,9.39
17.515,0.44,0.0,0.26,89.4,90.18,9.42
17.714,0.44,0.0,0.23,89.44,90.18,9.46
17.915,0.44,0.0,0.21,89.42,90.21,9.5
18.113,0.43,0.0,0.29,89.39,90.24,9.55
18.415,0.43,0.0,0.26,89.42,90.18,9.61
18.563,0.43,0.0,0.24,89.33,90.18,9.65
18.765,0.43,0.0,0.21,89.37,90.14,9.71
18.966,0.42,0.0,0.18,89.33,90.18,9.75
19.168,0.42,0.0,0.27,89.27,90.14,9.78
19.365,0.42,0.0,0.24,89.32,90.14,9.83
19.714,0.41,0.0,0.21,89.34,90.05,9.91
19.817,0.41,0.0,0.2,89.2,90.14,9.93
20.014,0.41,0.0,0.23,89.21,90.08,9.97
20.213,0.41,0.0,0.25,89.24,90.18,10.03
20.415,0.41,0.0,0.19,89.22,90.01,10.05
20.614,0.4,0.0,0.17,89.29,90.11,10.09
20.865,0.4,0.0,0.14,89.26,90.11,10.13
21.065,0.4,0.0,0.23,89.17,90.14,10.16
21.266,0.4,0.0,0.26,89.14,90.14,10.21
21.465,0.39,0.0,0.19,89.17,90.11,10.25
21.665,0.39,0.0,0.18,89.1,90.05,10.27
21.866,0.39,0.0,0.16,89.17,90.08,10.31
22.115,0.39,0.0,0.14,89.19,90.01,10.34
22.314,0.39,0.0,0.23,89.13,89.98,10.37
22.514,0.39,0.0,0.21,89.09,89.95,10.41
22.715,0.38,0.0,0.19,89.1,89.98,10.45
22.913,0.38,0.0,0.18,89.0,89.95,10.47
23.115,0.38,0.0,0.21,89.05,89.82,10.51
23.365,0.38,0.0,0.23,89.05,89.95,10.57
23.566,0.38,0.0,0.21,89.04,89.95,10.61
23.765,0.38,0.0,0.18,89.03,89.91,10.65
23.964,0.38,0.0,0.17,89.02,89.88,10.69
24.165,0.37,0.0,0.15,89.03,89.88,10.71
