espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,90.0,90.0,0.0
0.038,0.07,1.89,0.0,88.99,89.08,0.0
0.236,0.08,1.5,0.0,88.96,88.52,0.0
0.436,0.04,1.33,0.0,88.84,86.72,0.0
0.638,0.09,1.06,0.0,88.54,86.59,0.0
0.839,0.05,0.83,0.0,88.33,87.07,0.0
1.088,0.05,0.64,0.0,88.17,87.73,0.0
1.289,0.03,0.5,0.0,87.95,88.58,0.0
1.489,0.04,0.39,0.0,87.79,89.34,0.0
1.688,0.05,0.39,0.0,87.59,90.34,0.0
1.888,0.02,0.77,0.0,87.42,91.0,0.0
2.09,0.05,0.75,0.0,87.33,91.47,0.0
2.336,0.07,0.67,0.0,87.17,92.21,0.0
2.536,0.01,1.26,0.0,87.11,92.58,0.0
2.734,0.0,2.2,0.0,86.99,92.65,0.0
2.935,0.01,3.02,0.0,86.95,92.45,0.0
3.135,0.01,3.02,0.0,86.86,92.24,0.0
3.336,0.05,2.8,0.0,86.84,92.14,0.0
3.585,0.07,2.47,0.0,86.84,92.31,0.0
3.784,0.04,2.07,0.0,86.83,92.34,0.0
3.985,0.05,1.68,0.0,86.88,92.18,0.0
4.186,0.02,1.39,0.0,86.85,92.14,0.0
4.385,0.02,1.3,0.0,86.81,92.28,0.0
4.586,0.05,1.05,0.0,86.84,92.48,0.0
4.836,0.09,0.82,0.0,86.93,92.65,0.0
5.034,0.05,0.64,0.0,86.95,93.02,0.0
5.236,0.07,0.5,0.0,86.97,93.26,0.0
5.436,0.11,0.39,0.0,87.12,93.7,0.0
5.636,0.1,0.3,0.0,87.19,94.21,0.0
5.836,0.09,0.23,0.0,87.3,94.86,0.0
6.086,0.1,0.18,0.0,87.37,95.27,0.0
6.286,0.11,0.14,0.0,87.4,95.89,0.0
6.49,0.1,0.11,0.0,87.47,96.38,0.0
6.691,0.08,0.09,0.0,87.58,96.63,0.0
6.891,0.07,0.07,0.0,87.68,96.83,0.0
7.09,0.07,0.05,0.0,87.83,96.97,0.0
7.337,0.09,0.04,0.0,88.01,97.29,0.0
7.59,0.09,0.03,0.0,88.07,97.39,0.0
7.737,0.09,0.02,0.0,88.13,97.61,0.0
7.939,0.07,0.02,0.0,88.27,97.85,0.0
8.138,0.05,0.01,0.0,88.34,97.96,0.0
8.337,0.06,0.01,0.0,88.4,97.99,0.0
8.593,0.05,0.01,0.0,88.47,98.03,0.0
8.885,0.05,0.01,0.0,88.61,97.96,0.0
8.991,0.05,0.01,0.0,88.64,97.92,0.0
9.185,0.04,0.0,0.0,88.68,97.68,0.0
9.436,0.01,0.0,0.0,88.75,97.61,0.0
9.585,0.0,0.0,0.0,88.79,97.46,0.0
9.836,0.0,0.0,0.0,88.83,97.43,0.0
10.136,0.0,0.0,0.0,88.97,96.87,0.0
10.235,0.0,0.0,0.0,88.87,96.38,0.0
10.436,0.0,0.0,0.0,88.86,96.04,0.0
10.634,0.0,0.0,0.0,88.92,95.65,0.0
10.836,0.0,0.0,0.0,88.95,95.14,0.0
11.086,0.0,0.0,0.0,89.01,94.93,0.0
11.286,0.0,0.0,0.0,88.97,94.66,0.0
11.536,0.0,0.0,0.0,88.95,94.41,0.0
11.686,0.0,0.0,0.0,88.96,94.31,0.0
11.886,0.0,0.0,0.0,89.0,94.41,0.0
12.086,0.0,0.0,0.0,88.93,94.48,0.0
12.387,0.0,0.0,0.0,88.92,94.35,0.0
12.534,0.0,0.0,0.0,88.95,94.66,0.0
12.737,0.0,0.0,0.0,89.02,95.0,0.0
12.936,0.0,0.0,0.0,89.02,95.17,0.0
13.136,0.02,0.11,0.0,89.09,95.55,0.0
13.335,0.06,0.73,0.0,89.08,95.41,0.0
13.585,0.02,1.32,0.0,89.06,95.14,0.0
13.785,0.0,1.92,0.0,89.11,95.03,0.0
13.986,0.0,2.4,0.0,89.07,94.62,0.0
14.186,0.0,2.85,0.0,89.03,94.48,0.0
14.386,0.03,3.12,0.0,89.02,94.41,0.0
14.586,0.06,3.41,0.0,89.03,94.28,0.0
14.836,0.07,3.47,0.0,89.08,94.38,0.0
15.036,0.05,3.66,0.0,89.05,94.45,0.0
15.286,0.06,3.79,0.0,89.06,94.52,0.0
15.435,0.05,3.83,0.0,89.06,94.04,0.0
15.636,0.05,3.82,0.0,89.12,93.5,0.0
15.836,0.04,3.89,0.0,89.08,92.55,0.0
16.086,0.08,3.96,0.0,89.08,91.47,0.0
16.286,0.13,3.99,0.0,89.11,90.37,0.0
16.587,0.17,4.0,0.0,89.05,89.71,0.0
16.689,0.27,4.03,0.0,89.06,89.41,0.0
16.885,0.32,4.03,0.0,89.02,89.51,0.0
17.086,0.37,4.0,0.0,89.02,89.71,0.0
17.336,0.43,4.05,0.0,89.06,90.14,0.0
17.539,0.47,4.06,0.0,89.09,90.64,0.0
17.738,0.53,4.05,0.0,89.07,91.04,0.0
17.936,0.57,4.06,0.0,89.03,91.3,0.0
18.135,0.59,4.07,0.0,89.18,91.57,0.0
18.335,0.62,4.02,0.0,89.17,91.64,0.0
18.586,0.64,4.0,0.0,89.13,91.47,0.0
18.785,0.68,3.99,0.0,89.16,91.24,0.0
18.991,0.74,3.96,0.0,89.26,90.9,0.0
19.185,0.8,3.97,0.0,89.24,90.54,0.0
19.386,0.88,3.93,0.0,89.31,90.3,0.0
19.586,0.95,3.97,0.0,89.37,90.07,0.0
19.786,1.06,3.95,0.0,89.42,89.94,0.0
20.036,1.15,3.94,0.0,89.46,89.84,0.0
20.236,1.24,3.96,0.0,89.46,89.94,0.0
20.436,1.37,3.96,0.0,89.47,89.94,0.0
20.636,1.48,3.96,0.0,89.5,90.2,0.0
20.836,1.59,3.98,0.0,89.61,90.04,0.0
21.086,1.72,4.01,0.0,89.6,90.11,0.0
21.286,1.91,3.96,0.0,89.61,90.17,0.0
21.486,2.15,3.95,0.0,89.65,90.07,0.0
