espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,87.0,87.0,0.0
0.049,0.06,2.0,0.0,86.56,86.52,0.0
0.181,0.05,1.91,0.0,86.57,86.52,0.0
0.434,0.08,1.52,0.0,86.56,85.45,0.0
0.635,0.07,1.18,0.0,86.51,83.89,0.0
0.834,0.1,0.92,0.0,86.36,83.7,0.0
1.039,0.06,0.71,0.0,86.37,84.18,0.0
1.231,0.05,0.56,0.0,86.16,84.78,0.0
1.433,0.05,0.43,0.0,86.07,85.52,0.0
1.682,0.02,0.34,0.0,86.0,86.23,0.0
1.881,0.02,0.5,0.0,85.89,87.22,0.0
2.081,0.03,0.72,0.0,85.84,87.87,0.0
2.282,0.06,0.62,0.0,85.78,88.1,0.0
2.482,0.06,0.71,0.0,85.74,88.42,0.0
2.681,0.0,1.32,0.0,85.61,88.58,0.0
2.934,0.01,2.11,0.0,85.59,88.78,0.0
3.131,0.02,2.68,0.0,85.48,88.74,0.0
3.332,0.05,2.59,0.0,85.44,88.68,0.0
3.532,0.05,2.36,0.0,85.39,88.88,0.0
3.733,0.03,2.15,0.0,85.36,89.07,0.0
3.931,0.04,1.73,0.0,85.37,89.43,0.0
4.188,0.02,1.47,0.0,85.3,89.3,0.0
4.383,0.01,1.21,0.0,85.31,88.94,0.0
4.593,0.01,0.95,0.0,85.37,88.65,0.0
4.787,0.0,0.74,0.0,85.33,88.36,0.0
4.982,0.0,0.57,0.0,85.34,88.32,0.0
5.183,0.0,0.44,0.0,85.31,88.42,0.0
5.436,0.0,0.35,0.0,85.41,88.52,0.0
5.633,0.0,0.27,0.0,85.49,88.78,0.0
5.89,0.02,0.21,0.0,85.44,89.2,0.0
6.031,0.06,0.16,0.0,85.47,89.82,0.0
6.231,0.04,0.13,0.0,85.53,90.37,0.0
6.431,0.03,0.1,0.0,85.48,90.89,0.0
6.687,0.01,0.08,0.0,85.61,91.22,0.0
6.881,0.03,0.06,0.0,85.62,91.55,0.0
7.132,0.03,0.05,0.0,85.64,91.75,0.0
7.281,0.0,0.04,0.0,85.75,91.88,0.0
7.482,0.0,0.03,0.0,85.74,92.21,0.0
7.682,0.01,0.02,0.0,85.8,92.41,0.0
7.934,0.01,0.02,0.0,85.79,92.54,0.0
8.132,0.01,0.01,0.0,85.85,92.8,0.0
8.332,0.01,0.01,0.0,85.92,92.8,0.0
8.533,0.03,0.01,0.0,85.95,93.14,0.0
8.732,0.02,0.01,0.0,85.98,93.27,0.0
8.932,0.01,0.0,0.0,86.0,93.3,0.0
9.186,0.0,0.0,0.0,86.04,93.4,0.0
9.383,0.01,0.0,0.0,86.06,93.47,0.0
9.583,0.01,0.0,0.0,86.04,93.44,0.0
9.796,0.0,0.0,0.0,86.14,93.84,0.0
9.983,0.0,0.0,0.0,86.13,93.94,0.0
10.182,0.02,0.0,0.0,86.17,94.3,0.0
10.435,0.05,0.0,0.0,86.2,94.4,0.0
10.632,0.02,0.0,0.0,86.2,94.24,0.0
10.833,0.01,0.0,0.0,86.23,94.07,0.0
11.032,0.0,0.0,0.0,86.21,93.6,0.0
11.232,0.0,0.0,0.0,86.16,93.11,0.0
11.433,0.0,0.0,0.0,86.34,92.64,0.0
11.682,0.0,0.0,0.0,86.32,92.05,0.0
11.881,0.0,0.0,0.0,86.35,91.59,0.0
12.083,0.0,0.0,0.0,86.33,91.26,0.0
12.285,0.0,0.0,0.0,86.34,90.93,0.0
12.482,0.0,0.0,0.0,86.39,90.7,0.0
12.683,0.0,0.0,0.0,86.44,90.41,0.0
12.935,0.0,0.0,0.0,86.39,90.18,0.0
13.133,0.0,0.0,0.0,86.38,89.98,0.0
13.332,0.0,0.29,0.0,86.36,89.98,0.0
13.533,0.0,0.87,0.0,86.38,89.79,0.0
13.733,0.0,1.48,0.0,86.48,89.72,0.0
