espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,89.0,89.0,0.0
0.011,0.0,0.64,0.0,84.18,87.23,0.0
0.172,0.0,1.56,0.0,84.38,87.23,0.0
0.355,0.0,2.15,0.0,84.35,87.0,0.0
0.584,0.01,2.69,0.0,84.34,86.1,0.0
0.803,0.01,3.12,0.0,84.48,85.42,0.0
0.987,0.01,3.35,0.0,84.53,84.75,0.0
1.255,0.02,3.53,0.0,84.56,84.04,0.0
1.388,0.03,3.68,0.0,84.86,83.62,0.0
1.612,0.06,3.78,0.0,85.04,83.66,0.0
1.883,0.14,3.87,0.0,85.15,83.82,0.0
2.017,0.17,3.85,0.0,85.32,84.2,0.0
2.243,0.2,3.99,0.0,85.43,84.65,0.0
2.602,0.24,3.96,0.0,85.55,85.29,0.0
2.654,0.29,4.02,0.0,85.66,85.9,0.0
2.872,0.31,3.99,0.0,85.74,86.55,0.0
3.1,0.25,4.04,0.0,85.82,87.23,0.0
3.278,0.23,4.07,0.0,85.84,87.91,0.0
3.504,0.3,4.08,0.0,85.88,88.49,0.0
3.682,0.35,4.05,0.0,85.93,89.14,0.0
3.913,0.36,4.05,0.0,86.02,89.73,0.0
4.136,0.36,4.05,0.0,86.06,90.25,0.0
4.315,0.37,4.02,0.0,86.06,90.78,0.0
4.541,0.41,4.01,0.0,86.18,91.24,0.0
4.768,0.43,4.06,0.0,86.43,91.54,0.0
4.943,0.45,4.05,0.0,86.56,91.83,0.0
5.17,0.48,4.05,0.0,86.63,92.06,0.0
5.35,0.51,4.08,0.0,86.85,92.23,0.0
5.575,0.55,4.05,0.0,87.14,92.49,0.0
5.8,0.58,4.02,0.0,87.29,92.53,0.0
5.978,0.61,4.05,0.0,87.38,92.49,0.0
6.204,0.66,4.04,0.0,87.56,92.39,0.0
6.432,0.7,4.04,0.0,87.78,92.29,0.0
6.609,0.76,3.98,0.0,87.98,92.13,0.0
6.835,0.81,4.03,0.0,88.21,91.96,0.0
7.012,0.89,4.01,0.0,88.38,91.73,0.0
7.237,0.94,3.98,0.0,88.49,91.47,0.0
7.467,1.03,3.95,0.0,88.61,91.3,0.0
7.691,1.11,3.96,0.0,88.66,91.14,0.0
7.87,1.17,3.93,0.0,88.76,90.94,0.0
8.096,1.26,3.95,0.0,88.83,90.94,0.0
8.277,1.39,3.92,0.0,88.92,91.04,0.0
8.501,1.49,3.91,0.0,88.94,90.88,0.0
8.679,1.62,3.94,0.0,89.01,90.98,0.0
8.956,1.75,3.94,0.0,89.04,91.07,0.0
9.126,1.87,3.93,0.0,88.96,91.24,0.0
9.308,2.06,3.93,0.0,89.05,91.3,0.0
9.532,2.18,3.96,0.0,89.04,91.3,0.0
9.758,2.42,3.89,0.0,89.07,91.4,0.0
9.936,2.58,3.53,0.0,89.11,91.54,0.0
10.252,2.5,3.01,0.0,89.1,91.5,0.0
10.387,2.34,2.5,0.0,89.14,91.37,0.0
10.568,2.19,2.05,0.0,89.16,91.47,0.0
10.792,2.08,1.63,0.0,89.21,91.3,0.0
10.972,1.94,1.27,0.05,89.21,91.27,0.01
11.199,1.82,0.99,0.05,89.2,91.27,0.01
11.422,1.73,0.77,0.15,89.24,91.14,0.02
11.603,1.66,0.6,0.09,89.21,91.24,0.04
11.829,1.6,0.46,0.13,89.2,91.24,0.05
12.056,1.55,0.36,0.26,89.21,91.2,0.11
12.231,1.5,0.28,0.2,89.11,91.01,0.13
12.458,1.49,0.36,0.18,89.13,91.17,0.17
12.639,1.51,0.3,0.25,89.16,91.11,0.23
12.862,1.48,0.23,0.25,89.17,90.98,0.23
13.097,1.44,0.18,0.24,89.08,90.94,0.34
13.272,1.41,0.14,0.32,89.03,90.81,0.4
13.495,1.37,0.11,0.3,89.06,90.98,0.43
13.72,1.35,0.09,0.26,89.06,90.81,0.52
13.898,1.32,0.07,0.24,89.0,90.78,0.54
14.124,1.3,0.05,0.35,88.94,90.71,0.64
14.302,1.28,0.04,0.26,88.97,90.68,0.7
14.532,1.27,0.03,0.3,89.0,90.81,0.73
14.755,1.25,0.02,0.25,88.89,90.71,0.82
14.939,1.23,0.02,0.24,88.89,90.61,0.84
15.158,1.21,0.01,0.37,88.85,90.75,0.91
15.383,1.2,0.01,0.29,88.84,90.71,0.94
15.563,1.18,0.01,0.25,88.79,90.64,1.02
15.789,1.17,0.01,0.32,88.73,90.58,1.1
15.97,1.15,0.01,0.25,88.75,90.52,1.12
16.193,1.14,0.0,0.23,88.76,90.55,1.16
16.42,1.13,0.0,0.3,88.73,90.52,1.24
16.642,1.12,0.0,0.23,88.77,90.48,1.26
16.827,1.11,0.0,0.24,88.65,90.52,1.34
17.009,1.1,0.0,0.26,88.67,90.55,1.4
17.231,1.09,0.0,0.2,88.65,90.35,1.42
17.457,1.08,0.0,0.27,88.61,90.32,1.49
17.633,1.07,0.0,0.26,88.62,90.42,1.52
17.902,1.06,0.0,0.22,88.58,90.29,1.58
18.083,1.05,0.0,0.2,88.55,90.29,1.62
18.262,1.05,0.0,0.19,88.55,90.25,1.64
18.492,1.04,0.0,0.26,88.53,90.19,1.71
18.715,1.03,0.0,0.24,88.48,90.32,1.73
18.893,1.02,0.0,0.22,88.46,90.29,1.77
19.21,1.02,0.0,0.24,88.51,90.22,1.84
19.314,1.01,0.0,0.23,88.51,90.22,1.86
19.521,1.0,0.0,0.2,88.5,90.16,1.92
19.748,1.0,0.0,0.18,88.45,90.09,1.96
19.927,0.99,0.0,0.17,88.51,90.09,1.98
20.153,0.98,0.0,0.14,88.43,90.05,2.03
20.377,0.98,0.0,0.14,88.38,90.12,2.04
20.556,0.98,0.0,0.14,88.37,89.99,2.04
20.782,0.97,0.0,0.19,88.41,89.99,2.13
21.008,0.96,0.0,0.18,88.4,89.93,2.15
21.186,0.96,0.0,0.15,88.39,89.89,2.21
21.413,0.95,0.0,0.14,88.31,89.96,2.22
21.593,0.95,0.0,0.18,88.32,89.89,2.25
21.82,0.94,0.0,0.16,88.31,89.89,2.31
22.053,0.94,0.0,0.15,88.32,90.02,2.32
22.222,0.93,0.0,0.17,88.29,89.89,2.38
22.452,0.93,0.0,0.15,88.31,89.86,2.42
22.632,0.92,0.0,0.14,88.24,89.83,2.43
22.86,0.92,0.0,0.22,88.19,89.83,2.48
23.084,0.92,0.0,0.22,88.22,89.79,2.48
23.271,0.91,0.0,0.14,88.16,89.7,2.53
23.489,0.91,0.0,0.13,88.18,89.73,2.56
23.707,0.91,0.0,0.12,88.23,89.73,2.57
23.888,0.9,0.0,0.14,88.17,89.66,2.62
24.112,0.9,0.0,0.14,88.13,89.79,2.63
24.337,0.89,0.0,0.12,88.12,89.66,2.66
24.518,0.89,0.0,0.11,88.07,89.63,2.68
24.742,0.89,0.0,0.11,88.09,89.57,2.69
24.922,0.88,0.0,0.1,88.12,89.7,2.72
25.148,0.88,0.0,0.09,88.06,89.63,2.73
25.373,0.88,0.0,0.18,88.13,89.63,2.76
25.598,0.87,0.0,0.18,88.13,89.47,2.76
25.778,0.87,0.0,0.14,88.1,89.6,2.82
25.958,0.86,0.0,0.14,88.02,89.54,2.84
26.188,0.86,0.0,0.17,88.02,89.6,2.89
26.41,0.86,0.0,0.15,87.96,89.5,2.91
26.589,0.86,0.0,0.14,87.98,89.47,2.94
26.907,0.85,0.0,0.12,87.95,89.5,2.97
27.038,0.85,0.0,0.11,87.93,89.47,2.98
27.217,0.85,0.0,0.1,88.02,89.47,3.0
27.448,0.85,0.0,0.15,87.94,89.34,3.01
27.67,0.84,0.0,0.14,87.96,89.37,3.04
27.851,0.84,0.0,0.13,87.89,89.37,3.05
28.163,0.84,0.0,0.12,87.88,89.37,3.07
28.252,0.84,0.0,0.1,87.89,89.4,3.1
28.478,0.83,0.0,0.1,87.82,89.27,3.11
28.703,0.83,0.0,0.08,87.84,89.3,3.14
28.928,0.83,0.0,0.07,87.79,89.3,3.16
29.108,0.83,0.0,0.17,87.88,89.24,3.18
29.334,0.82,0.0,0.1,87.85,89.18,3.22
29.513,0.82,0.0,0.09,87.78,89.24,3.23
29.737,0.82,0.0,0.12,87.77,89.27,3.27
29.917,0.81,0.0,0.11,87.76,89.21,3.29
30.142,0.81,0.0,0.1,87.76,89.21,3.3
30.372,0.81,0.0,0.09,87.8,89.18,3.33
30.549,0.81,0.0,0.09,87.81,89.18,3.34
30.773,0.8,0.0,0.12,87.73,89.14,3.37
30.953,0.8,0.0,0.11,87.68,89.08,3.39
31.181,0.8,0.0,0.1,87.72,89.08,3.4
31.403,0.8,0.0,0.09,87.7,89.04,3.43
31.582,0.79,0.0,0.09,87.69,89.14,3.44
31.812,0.79,0.0,0.07,87.67,89.04,3.46
32.035,0.79,0.0,0.11,87.59,88.98,3.49
32.212,0.79,0.0,0.1,87.59,89.01,3.5
32.439,0.78,0.0,0.14,87.64,89.04,3.53
32.673,0.78,0.0,0.13,87.63,88.98,3.55
32.843,0.78,0.0,0.13,87.56,88.91,3.56
33.07,0.78,0.0,0.11,87.58,89.01,3.59
33.295,0.78,0.0,0.11,87.6,88.91,3.6
33.473,0.77,0.0,0.09,87.49,88.98,3.63
33.701,0.77,0.0,0.08,87.55,88.88,3.65
33.877,0.77,0.0,0.13,87.56,88.95,3.66
34.112,0.77,0.0,0.11,87.48,88.82,3.69
34.332,0.76,0.0,0.1,87.48,88.82,3.7
34.555,0.76,0.0,0.09,87.51,88.85,3.73
34.735,0.76,0.0,0.08,87.5,88.85,3.75
34.911,0.76,0.0,0.08,87.46,88.79,3.76
35.137,0.75,0.0,0.11,87.41,88.72,3.79
35.362,0.75,0.0,0.1,87.4,88.69,3.81
35.542,0.75,0.0,0.1,87.44,88.72,3.82
35.857,0.75,0.0,0.08,87.36,88.75,3.85
35.992,0.75,0.0,0.07,87.33,88.59,3.86
36.172,0.75,0.0,0.11,87.37,88.72,3.89
36.397,0.74,0.0,0.1,87.36,88.72,3.91
36.577,0.74,0.0,0.1,87.39,88.59,3.92
36.803,0.74,0.0,0.08,87.31,88.69,3.95
37.075,0.74,0.0,0.07,87.3,88.69,3.96
37.209,0.74,0.0,0.07,87.26,88.55,3.96
37.434,0.73,0.0,0.05,87.24,88.59,4.0
37.658,0.73,0.0,0.05,87.29,88.49,4.0
37.836,0.73,0.0,0.05,87.25,88.49,4.0
38.063,0.73,0.0,0.05,87.2,88.52,4.0
38.242,0.73,0.0,0.1,87.16,88.55,4.01
38.473,0.72,0.0,0.13,87.21,88.46,4.04
38.712,0.72,0.0,0.13,87.23,88.55,4.05
38.873,0.72,0.0,0.11,87.13,88.52,4.08
39.1,0.72,0.0,0.1,87.1,88.49,4.1
39.327,0.72,0.0,0.1,87.11,88.39,4.12
39.514,0.72,0.0,0.08,87.14,88.43,4.14
39.731,0.72,0.0,0.08,87.1,88.52,4.14
39.909,0.71,0.07,0.07,87.12,88.46,4.17
40.132,0.77,0.31,0.05,87.18,88.36,4.2
40.357,0.87,0.67,0.05,87.11,88.23,4.21
40.537,1.0,1.02,0.1,87.01,87.94,4.22
40.763,1.15,1.33,0.09,87.09,87.45,4.23
40.988,1.27,1.62,0.08,87.09,86.9,4.26
41.167,1.41,1.83,0.07,87.14,86.2,4.28
41.392,1.53,1.99,0.06,87.15,85.55,4.29
41.618,1.66,2.03,0.05,87.15,85.07,4.31
41.797,1.74,1.98,0.09,87.17,84.59,4.33
42.021,1.84,1.87,0.08,87.23,84.43,4.35
42.252,1.85,1.64,0.08,87.28,84.23,4.35
42.427,1.84,1.54,0.06,87.26,84.27,4.38
42.651,1.85,1.45,0.15,87.27,84.2,4.42
