espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,89.0,89.0,0.0
0.043,0.02,0.47,0.0,86.71,88.49,0.0
0.21,0.02,1.14,0.0,86.87,88.56,0.0
0.438,0.07,1.9,0.0,86.97,88.49,0.0
0.615,0.06,2.44,0.0,86.97,87.26,0.0
0.844,0.03,2.94,0.0,87.02,85.42,0.0
1.066,0.03,3.23,0.0,87.16,84.84,0.0
1.249,0.11,3.46,0.0,87.31,84.11,0.0
1.475,0.22,3.6,0.0,87.41,82.57,0.0
1.698,0.16,3.74,0.0,87.49,81.42,0.0
1.876,0.09,3.83,0.0,87.63,80.46,0.0
2.104,0.14,3.89,0.0,87.65,80.11,0.0
2.282,0.18,3.92,0.0,87.79,79.98,0.0
2.508,0.23,3.97,0.0,87.84,80.4,0.0
2.734,0.32,3.98,0.0,87.85,80.91,0.0
3.005,0.33,4.0,0.0,87.88,81.52,0.0
3.136,0.41,4.0,0.0,87.92,82.25,0.0
3.362,0.49,4.01,0.0,87.91,82.92,0.0
3.541,0.5,4.03,0.0,87.84,83.72,0.0
3.766,0.5,4.02,0.0,87.8,84.62,0.0
3.991,0.54,4.02,0.0,87.75,85.62,0.0
4.17,0.52,4.0,0.0,87.77,86.32,0.0
4.396,0.53,4.01,0.0,87.7,87.16,0.0
4.576,0.53,3.99,0.0,87.68,87.81,0.0
4.801,0.52,4.1,0.0,87.72,88.53,0.0
5.029,0.56,4.02,0.0,87.64,89.11,0.0
5.205,0.55,3.98,0.0,87.63,89.6,0.0
5.431,0.55,4.03,0.0,87.69,90.16,0.0
5.612,0.6,3.97,0.0,87.78,90.62,0.0
5.839,0.63,4.02,0.0,87.88,90.91,0.0
6.064,0.65,4.0,0.0,87.99,91.24,0.0
6.242,0.69,4.04,0.0,88.04,91.6,0.0
6.467,0.71,4.04,0.0,88.02,91.9,0.0
6.697,0.74,4.04,0.0,88.21,92.26,0.0
6.87,0.76,4.04,0.0,88.28,92.36,0.0
7.1,0.77,4.02,0.0,88.37,92.56,0.0
7.323,0.79,4.03,0.0,88.48,92.63,0.0
7.507,0.83,3.99,0.0,88.54,92.66,0.0
7.727,0.85,4.02,0.0,88.65,92.66,0.0
7.905,0.84,3.94,0.0,88.78,92.59,0.0
8.135,0.88,4.01,0.0,88.85,92.46,0.0
8.359,0.92,3.99,0.0,88.93,92.26,0.0
8.536,0.96,3.98,0.0,89.07,92.1,0.0
8.764,1.01,3.98,0.0,89.18,92.0,0.0
8.986,1.08,3.96,0.0,89.23,91.7,0.0
9.168,1.12,4.0,0.04,89.26,91.6,0.02
9.396,1.17,3.97,0.29,89.35,91.54,0.06
9.57,1.22,4.02,0.32,89.37,91.47,0.09
9.797,1.28,3.98,0.66,89.39,91.54,0.25
10.024,1.39,3.96,0.79,89.45,91.54,0.4
10.2,1.45,3.91,0.96,89.47,91.44,0.59
10.428,1.48,3.96,1.1,89.49,91.5,0.81
10.656,1.5,4.01,1.2,89.51,91.57,0.93
10.836,1.51,4.0,1.45,89.64,91.6,1.34
11.06,1.54,4.0,1.61,89.63,91.77,1.65
11.328,1.59,4.0,1.73,89.65,91.83,1.82
11.46,1.59,4.0,1.92,89.65,91.73,2.36
11.69,1.65,3.96,2.07,89.68,91.73,2.97
11.958,1.64,3.95,2.16,89.69,91.7,3.19
12.093,1.67,3.95,2.3,89.67,91.64,3.64
12.318,1.69,3.98,2.33,89.74,91.44,3.87
12.513,1.65,4.0,2.48,89.77,91.41,4.6
12.723,1.65,3.95,2.52,89.79,91.3,5.1
12.908,1.7,4.02,2.62,89.81,91.18,5.62
13.127,1.7,3.97,2.71,89.77,91.11,6.16
13.356,1.7,3.97,2.77,89.85,90.95,6.44
13.532,1.69,4.01,2.85,89.84,90.91,7.29
13.766,1.71,3.98,2.91,89.84,90.75,7.87
13.982,1.7,4.01,2.97,89.87,90.68,8.17
14.163,1.71,4.0,3.01,89.94,90.65,9.07
14.388,1.71,3.99,3.01,89.96,90.52,9.07
14.616,1.73,3.96,3.1,89.86,90.35,10.31
14.796,1.74,4.01,3.14,89.89,90.32,10.93
15.03,1.74,4.01,3.19,89.96,90.29,11.25
15.195,1.72,4.03,3.21,89.89,90.09,12.21
15.424,1.72,3.99,3.25,89.9,90.09,12.53
15.649,1.74,4.0,3.26,89.89,89.93,13.51
15.827,1.75,4.01,3.28,89.95,90.03,14.17
16.063,1.74,3.98,3.32,89.92,89.93,14.5
16.323,1.75,3.96,3.32,89.86,89.86,15.49
16.456,1.74,3.99,3.33,89.92,89.77,16.16
16.683,1.74,3.96,3.32,89.86,89.7,16.49
16.862,1.74,3.98,3.35,89.83,89.67,16.83
17.097,1.77,4.0,3.39,89.88,89.7,17.85
17.316,1.78,4.01,3.38,89.83,89.6,18.87
17.494,1.76,4.01,3.45,89.82,89.57,19.55
17.716,1.78,3.98,3.43,89.82,89.54,19.89
17.943,1.79,3.98,3.46,89.76,89.5,20.93
18.12,1.79,4.02,3.43,89.79,89.41,21.27
18.349,1.77,4.01,3.46,89.76,89.44,22.32
18.575,1.77,4.02,3.52,89.72,89.31,23.02
18.755,1.75,4.04,3.49,89.73,89.27,24.07
18.978,1.76,4.07,3.52,89.79,89.31,24.42
19.157,1.74,4.05,3.51,89.72,89.24,25.12
19.384,1.74,4.05,3.51,89.68,89.37,25.82
19.654,1.73,4.02,3.51,89.71,89.24,26.52
19.785,1.74,4.07,3.49,89.65,89.24,26.87
20.015,1.73,4.09,3.51,89.62,89.11,27.92
20.236,1.72,4.05,3.51,89.57,89.27,28.62
20.419,,,,,,
20.64,,,,,,
20.916,,,,,,
21.052,,,,,,
21.273,,,,,,
21.454,,,,,,
21.678,,,,,,
21.904,,,,,,
22.082,,,,,,
22.306,,,,,,
22.486,,,,,,
22.714,,,,,,
22.937,,,,,,
23.116,,,,,,
23.344,,,,,,
23.575,,,,,,
23.748,,,,,,
23.974,,,,,,
24.154,,,,,,
24.378,,,,,,
24.646,,,,,,
24.78,,,,,,
25.009,,,,,,
25.234,,,,,,
25.413,,,,,,
25.638,,,,,,
25.862,,,,,,
26.042,,,,,,
26.268,,,,,,
26.447,,,,,,
26.675,,,,,,
26.898,,,,,,
27.075,,,,,,
27.304,,,,,,
27.529,,,,,,
27.706,,,,,,
27.936,,,,,,
28.11,,,,,,
28.337,,,,,,
28.61,,,,,,
28.74,,,,,,
28.967,,,,,,
29.196,,,,,,
29.375,,,,,,
29.598,,,,,,
29.776,,,,,,
30.004,,,,,,
30.226,,,,,,
30.408,,,,,,
30.635,,,,,,
30.856,,,,,,
31.035,,,,,,
31.264,,,,,,
31.44,,,,,,
31.668,,,,,,
31.897,,,,,,
32.074,,,,,,
32.299,,,,,,
32.526,,,,,,
32.701,,,,,,
32.928,,,,,,
33.155,,,,,,
33.333,,,,,,
33.559,,,,,,
33.735,,,,,,
33.962,,,,,,
34.188,,,,,,
34.365,,,,,,
34.594,,,,,,
34.816,,,,,,
34.995,,,,,,
35.22,,,,,,
35.4,,,,,,
35.628,,,,,,
35.854,,,,,,
36.032,,,,,,
36.259,,,,,,
36.482,,,,,,
36.662,,,,,,
36.888,,,,,,
37.068,,,,,,
37.296,,,,,,
37.562,,,,,,
37.695,,,,,,
37.92,,,,,,
38.146,,,,,,
38.326,,,,,,
38.552,,,,,,
38.82,,,,,,
38.955,,,,,,
39.181,,,,,,
39.361,,,,,,
39.584,,,,,,
39.812,,,,,,
39.997,,,,,,
40.216,,,,,,
40.444,,,,,,
40.619,,,,,,
40.846,,,,,,
41.026,,,,,,
41.297,,,,,,
41.476,,,,,,
41.656,,,,,,
41.881,,,,,,
42.106,,,,,,
42.286,,,,,,
42.513,,,,,,
42.69,,,,,,
42.916,,,,,,
43.141,,,,,,
43.326,,,,,,
43.546,,,,,,
43.775,,,,,,
43.951,,,,,,
44.176,,,,,,
44.355,,,,,,
44.582,,,,,,
44.805,,,,,,
44.986,,,,,,
45.256,,,,,,
45.437,,,,,,
45.615,,,,,,
45.84,,,,,,
46.019,,,,,,
46.246,,,,,,
46.471,,,,,,
46.65,,,,,,
46.876,,,,,,
47.101,,,,,,
47.325,,,,,,
47.506,,,,,,
47.685,,,,,,
47.956,,,,,,
48.134,,,,,,
48.316,,,,,,
48.54,,,,,,
48.768,,,,,,
48.946,,,,,,
49.174,,,,,,
49.397,,,,,,
49.575,,,,,,
49.801,,,,,,
49.987,,,,,,
50.206,,,,,,
50.434,,,,,,
50.611,,,,,,
50.835,,,,,,
51.061,,,,,,
51.242,,,,,,
51.483,,,,,,

