espresso_elapsed,espresso_pressure,espresso_flow,espresso_flow_weight,espresso_temperature_basket,espresso_temperature_mix,espresso_weight
0.0,0.0,0.0,0.0,90.0,90.0,0.0
0.042,0.11,2.14,0.0,88.64,88.58,0.0
0.159,0.09,3.47,0.0,88.61,88.52,0.0
0.361,0.05,4.46,0.0,88.48,87.84,0.0
0.56,0.12,5.19,0.0,88.31,86.2,0.0
0.761,0.18,5.75,0.0,88.18,86.07,0.0
0.961,0.18,6.14,0.0,88.05,86.32,0.0
1.211,0.26,6.44,0.0,87.89,86.58,0.0
1.411,0.43,6.67,0.0,87.73,87.26,0.0
1.611,0.54,6.8,0.0,87.65,88.16,0.0
1.81,0.59,6.86,0.0,87.51,89.17,0.0
2.011,0.66,6.93,0.0,87.39,90.08,0.0
2.215,0.72,6.98,0.0,87.3,90.93,0.0
2.412,0.77,7.09,0.0,87.28,91.55,0.0
2.663,0.81,7.02,0.0,87.21,91.85,0.0
2.859,0.89,7.0,0.0,87.26,92.11,0.0
3.059,0.97,6.97,0.0,87.29,92.05,0.0
3.259,1.06,6.98,0.0,87.4,92.01,0.0
3.459,1.18,6.95,0.0,87.48,92.11,0.0
3.66,1.32,6.95,0.0,87.62,91.95,0.0
3.911,1.49,6.93,0.0,87.75,91.91,0.0
4.113,1.69,6.92,0.0,87.95,91.68,0.0
4.311,1.89,6.96,0.0,88.06,91.59,0.0
4.556,2.03,6.95,0.0,88.26,91.49,0.0
4.711,2.18,6.44,0.0,88.41,91.42,0.0
4.91,2.07,5.6,0.0,88.64,91.26,0.0
5.161,1.82,4.65,0.0,88.82,91.06,0.0
5.362,1.68,3.72,0.0,88.92,91.12,0.0
5.559,1.56,3.04,0.0,89.08,90.96,0.0
5.762,1.51,2.38,0.0,89.22,91.03,0.0
5.964,1.42,1.85,0.0,89.34,90.83,0.0
6.164,1.35,1.44,0.0,89.45,90.8,0.0
6.417,1.32,1.12,0.0,89.54,90.7,0.0
6.626,1.29,0.87,0.1,89.57,90.67,0.02
6.814,1.27,0.68,0.14,89.62,90.7,0.04
7.026,1.27,0.67,0.27,89.73,90.73,0.09
7.22,1.29,0.54,0.25,89.73,90.6,0.13
7.409,1.27,0.42,0.23,89.8,90.57,0.17
7.661,1.26,0.33,0.25,89.84,90.47,0.23
7.862,1.23,0.26,0.23,89.89,90.6,0.27
8.059,1.21,0.2,0.21,89.92,90.6,0.31
8.259,1.2,0.16,0.19,89.93,90.5,0.35
8.459,1.18,0.12,0.31,89.92,90.5,0.41
8.659,1.17,0.09,0.38,89.91,90.47,0.49
8.91,1.15,0.07,0.33,89.95,90.41,0.56
9.11,1.14,0.06,0.31,89.92,90.47,0.62
9.312,1.14,0.04,0.27,89.89,90.47,0.68
9.514,1.13,0.03,0.25,89.89,90.47,0.73
9.76,1.12,0.03,0.22,89.87,90.41,0.77
9.908,1.12,0.02,0.25,89.8,90.37,0.83
10.211,1.11,0.02,0.27,89.77,90.44,0.89
10.387,1.11,0.01,0.34,89.77,90.34,0.95
10.565,1.1,0.01,0.31,89.72,90.31,1.01
10.762,1.1,0.01,0.28,89.7,90.47,1.07
10.963,1.09,0.01,0.25,89.74,90.31,1.12
11.161,1.09,0.0,0.23,89.67,90.47,1.16
11.475,1.08,0.0,0.31,89.7,90.27,1.21
11.61,1.08,0.0,0.33,89.65,90.27,1.27
11.81,1.07,0.0,0.3,89.57,90.41,1.33
12.014,1.07,0.0,0.27,89.55,90.27,1.39
12.209,1.06,0.0,0.24,89.53,90.34,1.44
12.409,1.06,0.0,0.22,89.55,90.34,1.48
12.759,1.06,0.0,0.19,89.49,90.31,1.54
12.859,1.05,0.0,0.18,89.42,90.31,1.56
13.059,1.05,0.0,0.26,89.36,90.24,1.61
13.259,1.04,0.0,0.23,89.41,90.27,1.65
13.46,1.04,0.0,0.22,89.42,90.31,1.69
13.66,1.04,0.0,0.24,89.36,90.34,1.73
13.86,1.04,0.0,0.22,89.3,90.21,1.77
14.11,1.03,0.0,0.2,89.31,90.31,1.82
14.31,1.03,0.0,0.18,89.38,90.27,1.86
14.511,1.03,0.0,0.16,89.36,90.34,1.9
14.711,1.03,0.0,0.14,89.25,90.18,1.93
14.911,1.02,0.0,0.18,89.3,90.27,1.95
15.11,1.02,0.0,0.2,89.32,90.14,2.01
15.362,1.02,0.0,0.18,89.28,90.24,2.05
15.56,1.03,0.0,0.17,89.23,90.14,2.09
15.761,1.04,0.0,0.14,89.24,90.27,2.12
15.961,1.03,0.0,0.14,89.27,90.24,2.14
16.161,1.03,0.0,0.13,89.16,90.21,2.16
16.369,1.03,0.0,0.11,89.15,90.11,2.18
16.615,1.02,0.0,0.1,89.17,90.31,2.2
16.823,1.02,0.0,0.19,89.18,90.27,2.23
17.016,1.02,0.0,0.12,89.11,90.14,2.26
17.218,1.03,0.0,0.11,89.02,90.18,2.28
17.417,1.03,0.0,0.1,89.14,90.05,2.3
17.609,1.02,0.0,0.1,89.14,90.34,2.31
17.909,1.02,0.0,0.18,88.98,90.14,2.37
18.067,1.02,0.0,0.11,89.07,90.14,2.38
18.259,1.02,0.0,0.1,89.12,90.08,2.4
18.46,1.02,0.0,0.1,89.07,90.18,2.42
18.66,1.01,0.0,0.18,89.05,90.14,2.45
18.86,1.01,0.0,0.17,89.02,90.11,2.49
19.16,1.01,0.0,0.14,89.02,90.18,2.53
19.312,1.01,0.0,0.14,89.1,89.98,2.54
19.509,1.01,0.0,0.13,89.07,90.05,2.56
19.76,1.01,0.0,0.11,89.01,90.05,2.58
19.91,1.01,0.0,0.1,89.0,90.14,2.6
20.11,1.0,0.0,0.1,89.02,90.14,2.62
20.411,1.0,0.0,0.09,88.94,90.11,2.64
20.561,1.0,0.0,0.07,89.0,90.18,2.66
20.761,1.0,0.0,0.06,88.98,90.05,2.68
20.961,1.0,0.0,0.06,88.97,90.01,2.7
21.161,1.0,0.0,0.1,88.99,90.05,2.71
21.361,0.99,0.0,0.08,88.97,90.14,2.74
21.611,0.99,0.0,0.07,88.96,90.08,2.76
21.81,0.99,0.0,0.06,89.02,90.08,2.78
22.011,0.99,0.0,0.06,88.97,90.08,2.8
22.215,0.99,0.0,0.05,88.95,90.08,2.8
22.419,0.99,0.0,0.09,88.91,90.05,2.82
22.611,0.99,0.0,0.08,88.92,89.98,2.84
22.859,0.99,0.0,0.07,88.92,90.11,2.86
23.059,0.98,0.0,0.06,88.88,90.01,2.88
23.26,0.98,0.0,0.1,88.91,89.98,2.9
23.459,0.98,0.0,0.1,88.94,90.05,2.92
23.66,0.98,0.0,0.09,88.87,89.91,2.94
23.86,0.98,0.0,0.08,88.86,89.98,2.96
24.111,0.98,0.0,0.06,88.94,89.95,2.98
24.31,0.98,0.0,0.06,88.89,89.88,3.0
24.511,0.97,0.0,0.05,88.84,89.91,3.0
24.711,0.97,0.0,0.05,88.81,89.91,3.0
24.911,0.97,0.0,0.05,88.72,89.88,3.0
25.113,0.97,0.0,0.05,88.78,89.88,3.0
25.362,0.97,0.0,0.1,88.83,89.98,3.02
25.562,0.97,0.0,0.09,88.74,89.88,3.04
25.764,0.97,0.0,0.07,88.8,89.91,3.06
25.961,0.96,0.0,0.06,88.79,89.91,3.08
26.164,0.96,0.0,0.06,88.78,89.82,3.1
26.417,0.96,0.0,0.05,88.77,89.75,3.1
26.561,0.96,0.0,0.1,88.76,89.88,3.11
26.812,0.96,0.0,0.15,88.76,89.85,3.12
27.009,0.96,0.0,0.13,88.77,89.79,3.14
27.209,0.96,0.0,0.02,88.7,89.82,3.15
27.409,0.96,0.0,0.12,88.64,89.85,3.17
27.609,0.95,0.0,0.11,88.69,89.82,3.19
27.859,0.95,0.0,0.15,88.67,89.75,3.22
28.11,0.95,0.0,0.04,88.66,89.69,3.22
28.261,0.95,0.0,0.09,88.64,89.79,3.24
28.459,0.95,0.0,0.08,88.68,89.69,3.25
28.66,0.95,0.0,0.13,88.59,89.75,3.26
28.86,0.94,0.0,0.07,88.62,89.72,3.28
29.111,0.94,0.0,0.1,88.59,89.85,3.3
29.411,0.94,0.0,0.1,88.57,89.69,3.31
29.509,0.94,0.0,0.1,88.63,89.72,3.32
29.761,0.94,0.0,0.04,88.7,89.69,3.32
29.911,0.94,0.0,0.04,88.6,89.69,3.32
30.112,0.94,0.0,0.04,88.53,89.75,3.32
30.31,0.94,0.0,0.04,88.49,89.49,3.32
30.561,0.93,0.0,0.04,88.48,89.52,3.32
30.761,0.93,0.0,0.04,88.57,89.69,3.32
30.961,0.93,0.0,0.04,88.55,89.49,3.32
31.161,0.93,0.0,0.04,88.55,89.59,3.32
31.379,0.93,0.0,0.14,88.55,89.55,3.34
31.562,0.93,0.0,0.08,88.42,89.46,3.36
31.815,0.93,0.0,0.11,88.47,89.36,3.38
32.015,0.92,0.0,0.05,88.45,89.39,3.41
32.211,0.92,0.0,0.1,88.45,89.52,3.42
32.409,0.92,0.0,0.09,88.48,89.46,3.44
32.609,0.92,0.0,0.07,88.48,89.46,3.46
32.81,0.92,0.0,0.11,88.39,89.49,3.48
33.059,0.92,0.0,0.06,88.3,89.39,3.5
33.26,0.92,0.0,0.14,88.34,89.46,3.52
33.46,0.92,0.0,0.09,88.31,89.43,3.53
33.66,0.91,0.0,0.14,88.37,89.36,3.54
33.86,0.91,0.0,0.02,88.36,89.36,3.55
34.061,0.91,0.0,0.07,88.38,89.46,3.57
34.311,0.91,0.0,0.01,88.29,89.46,3.58
34.51,0.91,0.0,0.06,88.26,89.36,3.59
34.711,0.91,0.0,0.05,88.28,89.23,3.6
34.912,0.9,0.0,0.05,88.22,89.27,3.6
35.112,0.9,0.0,0.1,88.27,89.17,3.61
35.321,0.92,0.14,0.04,88.28,89.13,3.61
35.56,0.96,0.25,0.09,88.29,89.27,3.63
35.811,1.03,0.32,0.07,88.21,89.2,3.66
35.961,1.05,0.46,0.12,88.15,88.97,3.67
36.162,1.1,0.63,0.06,88.22,88.61,3.68
36.364,1.17,0.8,0.05,88.16,88.19,3.71
36.562,1.24,1.01,0.05,88.16,87.52,3.71
36.813,1.32,1.17,0.05,88.18,86.96,3.71
